nct	group_norm	leaf_group	classification	distinguishing_basis	would_change_selection	source_file
NCT02253992	trt a - other solid tumors	1	BASIS_EXISTS	title/construct;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02253992	trt a - scchn	1	BASIS_EXISTS	title/construct;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02253992	trt b	1	BASIS_EXISTS	title/construct;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02253992	trt b - other solid tumors	1	BASIS_EXISTS	title/construct;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02253992	trt d - dlbcl	1	BASIS_EXISTS	title/construct;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02253992	trt d - fl	1	BASIS_EXISTS	title/construct;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02253992	trt d - melanoma pd1/pd-l1 experienced	1	BASIS_EXISTS	title/construct;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02253992	trt d - melanoma pd1/pd-l1 naive	1	BASIS_EXISTS	title/construct;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02253992	trt d - nsclc pd1/pd-l1 experienced	1	BASIS_EXISTS	title/construct;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02253992	trt d - nsclc pd1/pd-l1 naive	1	BASIS_EXISTS	title/construct;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02253992	trt d - scchn	1	BASIS_EXISTS	title/construct;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02255110	th-302 and doxorubicin	1	BASIS_EXISTS	title(other wording)	CONDITIONAL	LEAF-QC-group1.tsv
NCT02263508	phase 1b: talimogene laherparepvec + pembrolizumab	1	BASIS_EXISTS	title/construct;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02263508	phase 3: placebo + pembrolizumab	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02263508	phase 3: talimogene laherparepvec + pembrolizumab	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02275910	part 2: e7090 140 mg with cholangiocarcinoma	1	BASIS_EXISTS	title/construct;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02275910	part 2: e7090 140 mg with gastric cancer	1	BASIS_EXISTS	title/construct;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02278120	placebo + nsai/tamoxifen+ goserelin	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02278120	ribociclib + nsai/tamoxifen + goserelin	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02279719	experimental amcasertib+sorafenib phase ii	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02279719	experimental napabucasin +sorafenib phase ii	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02279719	sorafenib phase ii	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02290431	lbh589 + bortezomib + dexamethasone	1	BASIS_EXISTS	timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02291289	cohort 1 (maintenance phase[mp]):5-fu/lv,cetuximab,vemurafenib	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02291289	cohort 1 control(mp): 5-fu/lv or capecitabin, bevacizumab	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02291289	cohort 2 (mp):5-fu/lv or capecitabine,bevacizumab,atezolizumab	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02291289	cohort 2 control (mp): 5-fu/lv or capecitabin, bevacizumab	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02291289	cohort 3 (mp): capecitabine,trastuzumab,pertuzumab	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02291289	cohort 3 control (mp): 5-fu/lv or capecitabin, bevacizumab	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02291289	cohort 4 (mp): cobimetinib,atezolizumab	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02291289	cohort 4 control (mp): 5-fu/lv or capecitabin, bevacizumab	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02300987	lee011	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02300987	placebo arm	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02314247	selinexor (ctcl)	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02314247	selinexor (ptcl)	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02319044	total	1	BASIS_EXISTS	timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02323126	nivolumab and egf816	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02323126	nivolumab and inc280, high cmet	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02323126	nivolumab and inc280, low cmet	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02325739	phase i: 120 mg fasted	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02325739	phase i: 120 mg fed	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02325739	phase i: 150 mg fasted	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02325739	phase i: 50 mg fasted	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02325739	phase i: 80 mg fasted	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02325739	phase i: 80 mg fed	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02325739	phase i: fgf401 120 mg + pdr001 300 mg	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02325739	phase i: fgf401 80 mg + pdr001 300 mg	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02325739	phase ii: group 1 - fgf401 120 mg qd	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02325739	phase ii: group 2 - fgf401 120 mg qd	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02329860	apatinib	1	BASIS_EXISTS	title/construct;populationDescription	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02329860	placebo	1	BASIS_EXISTS	title/construct;populationDescription	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02335944	phase ib part- inc280 200mg bid/ egf816 100mg qd	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02335944	phase ib part- inc280 200mg bid/ egf816 50mg qd	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02335944	phase ib part- inc280 400mg bid/ egf816 100mg qd	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02335944	phase ib part- inc280 400mg bid/ egf816 150mg qd	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02335944	phase ib part- inc280 400mg bid/ egf816 75mg qd	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02335944	phase ii- group 4 (egfrmut, any t790m, any met, 1/3l antineoplastic)	1	BASIS_EXISTS	title/construct;title/cohort-qualifier;populationDescription	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02340221	placebo+fulvestrant	1	BASIS_EXISTS	timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02340221	taselisib+fulvestrant	1	BASIS_EXISTS	timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341456	cohort 1	1	BASIS_EXISTS	unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341456	cohort 1a	1	BASIS_EXISTS	unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341456	cohort 2	1	BASIS_EXISTS	unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341625	bms-986148 gastric	1	BASIS_EXISTS	title/construct;paramType;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341625	bms-986148 mesothelioma	1	BASIS_EXISTS	title/construct;paramType;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341625	bms-986148 nsclc	1	BASIS_EXISTS	title/construct;paramType;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341625	bms-986148 ovarian	1	BASIS_EXISTS	title/construct;paramType;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341625	bms-986148 pancreatic	1	BASIS_EXISTS	title/construct;paramType;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341625	bms-986148+nivolumab gastric	1	BASIS_EXISTS	title/construct;paramType;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341625	bms-986148+nivolumab mesothelioma	1	BASIS_EXISTS	title/construct;paramType;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341625	bms-986148+nivolumab nsclc	1	BASIS_EXISTS	title/construct;paramType;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341625	bms-986148+nivolumab ovarian	1	BASIS_EXISTS	title/construct;paramType;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02341625	bms-986148+nivolumab pancreatic	1	BASIS_EXISTS	title/construct;paramType;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02347332	methotrexate	1	BASIS_EXISTS	title/construct;unitOfMeasure;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02347332	vinflunine plus methotrexate	1	BASIS_EXISTS	title/construct;unitOfMeasure;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02347917	mpm or nsclc: bbi608 + pem + cddp (phase 1 part)	1	BASIS_EXISTS	title/construct;assessment_criteria;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02347917	mpm: bbi608 + pem + cddp (phase 2 part)	1	BASIS_EXISTS	title/construct;assessment_criteria;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02347917	mpm: bbi608 + pem +cddp (phase 1 part)	1	BASIS_EXISTS	title/construct;assessment_criteria;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02347917	nsclc: bbi608 + pem + cddp (phase 1 part)	1	BASIS_EXISTS	title/construct;assessment_criteria;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02357810	treatment (pazopanib hydrochloride, topotecan hydrochloride)	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02367040	copanlisib + rituximab	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02367040	placebo + rituximab	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02383966	cetuximab + cisplatin/carboplatin + 5-fluorouracil	1	BASIS_EXISTS	title/construct;assessment_criteria	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02383966	cisplatin/carboplatin + 5-flurouracil	1	BASIS_EXISTS	title/construct;assessment_criteria	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02387996	nivolumab 3 mg/kg	1	BASIS_EXISTS	unitOfMeasure	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02395016	nimotuzumab- gemcitabine group	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02395016	placebo-gemcitabine group	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02401815	part 2b: cgt9486 500 mg qd + pexidartinib 600 mg (fasting)	1	BASIS_EXISTS	title/construct;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02401815	part 2b: cgt9486 500 mg qd + pexidartinib 600 mg (non-fasting)	1	BASIS_EXISTS	title/construct;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02401815	part 2e: cgt9486 1000 mg qd + sunitinib 25 mg	1	BASIS_EXISTS	title/construct;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02401815	part 2e: cgt9486 1000 mg qd + sunitinib 37.5 mg	1	BASIS_EXISTS	title/construct;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02401815	part 2e: cgt9486 500 mg qd + sunitinib 25 mg	1	BASIS_EXISTS	title/construct;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02404441	10mg/kg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02404441	1mg/kg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02404441	3mg/kg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02404441	3mg/kg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02404441	5mg/kg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02404441	all phase i patients	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02404441	all phase i q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02404441	all phase i q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02406742	arm a	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02406742	arm b	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02406742	arm c	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02411448	part b: placebo+ erlotinib	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02411448	part b: ramucirumab+ erlotinib	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02422615	placebo + fulvestrant	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02422615	ribociclib + fulvestrant	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02423902	her2+ subjects	1	BASIS_EXISTS	title/construct;assessment_criteria;unitOfMeasure	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02423902	her2- subjects	1	BASIS_EXISTS	title/construct;assessment_criteria;unitOfMeasure	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02426125	placebo + docetaxel	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02426125	ramucirumab + docetaxel	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02432846	intuvax (inn: ilixadencel) + sunitinib, high-risk	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	CHANGES	LEAF-QC-group1.tsv
NCT02432846	intuvax (inn: ilixadencel) + sunitinib, intermediate-risk	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	CHANGES	LEAF-QC-group1.tsv
NCT02432846	intuvax (inn: ilixadencel) + sunitinib, total (both strata)	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	CHANGES	LEAF-QC-group1.tsv
NCT02432846	sunitinib-only, high-risk	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	CHANGES	LEAF-QC-group1.tsv
NCT02432846	sunitinib-only, intermediate-risk	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	CHANGES	LEAF-QC-group1.tsv
NCT02432846	sunitinib-only, total (both strata)	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	CHANGES	LEAF-QC-group1.tsv
NCT02437318	pik3ca mutant cohort by tumor tissue: alpelisib + fulvestrant	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02437318	pik3ca mutant cohort by tumor tissue: placebo + fulvestrant	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02437318	pik3ca non-mutant cohort by tumor tissue: alpelisib + fulvestrant	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02437318	pik3ca non-mutant cohort by tumor tissue: placebo + fulvestrant	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02448381	placebo (cycle 1)	1	BASIS_EXISTS	populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02448381	sgx301 (cycle 1 & 2 = sgx301)	1	BASIS_EXISTS	populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02451943	doxorubicin + olaratumab	1	BASIS_EXISTS	title/construct;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02451943	doxorubicin + placebo	1	BASIS_EXISTS	title/construct;timeFrame	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02454478	lenvatinib 18 mg + everolimus 5 mg	1	BASIS_EXISTS	title/construct;assessment_criteria;unitOfMeasure	CONDITIONAL	LEAF-QC-group1.tsv
NCT02458638	atezolizumab	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 0.3 mg/kg q2w + pdr001 1 mg/kg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 1 mg/kg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 1 mg/kg q2w + pdr001 1 mg/kg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 10 mg/kg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 10 mg/kg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 1000 mg q4w + pdr001 400 mg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 15 mg/kg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 240 mg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 240 mg q2w + pdr001 240 mg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 240 mg q2w + pdr001 400 mg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 240 mg q3w + pdr001 300 mg q3w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 3 mg/kg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 3 mg/kg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 300 mg q2w + pdr001 400 mg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 400 mg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 400 mg q3w + pdr001 300 mg q3w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 400 mg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 400 mg q4w + pdr001 400 mg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 5 mg/kg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 5 mg/kg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 600 mg q3w + pdr001 300 mg q3w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 80 mg q2w + pdr001 240 mg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 80 mg q2w + pdr001 400 mg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 80 mg q2w + pdr001 80 mg q2w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 80 mg q4w + pdr001 240 mg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02460224	phase 1: lag525 800 mg q4w + pdr001 400 mg q4w	1	BASIS_EXISTS	title/construct;assessment_criteria	CONDITIONAL	LEAF-QC-group1.tsv
NCT02475213	cohort 1	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02475213	cohort 2	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02475213	cohort 3	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02475213	cohort 4	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02475213	melanoma cohort	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02475213	nsclc cohort: pd1/pdl1 experienced	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02475213	nsclc cohort: pd1/pdl1 naïve	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02475213	scchn cohort: pd1/pdl1 experienced	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02475213	scchn cohort: pd1/pdl1 naïve	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02475213	urothelial cancer cohort	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure;timeFrame	CONDITIONAL	LEAF-QC-group1.tsv
NCT02481050	eribulin mesylate 1.4 mg/m^2	1	BASIS_EXISTS	title/construct;assessment_criteria;populationDescription	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02489903	investigator's choice (a10)	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02489903	rrx-001 + platinum + rrx-001 (a10)	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02489903	rrx-001 + platinum doublet (a01-09)	1	BASIS_EXISTS	title/construct	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02494583	placebo + soc chemotherapy (soc)	1	BASIS_EXISTS	populationDescription	CONDITIONAL	LEAF-QC-group1.tsv
NCT02501473	part 1: local radiation + g100 10μg/tumor	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02501473	part 1: local radiation + g100 5μg/tumor	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02501473	part 2: local radiation + g100 10μg/tumor	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02501473	part 2: local radiation + g100 10μg/tumor+pembrolizumab 200mg	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
NCT02501473	part 2: local radiation, g100 20 μg/tumor in large tumors	1	BASIS_EXISTS	title/construct;assessment_criteria;paramType;unitOfMeasure	NO_CHANGE_SAME_PICK	LEAF-QC-group1.tsv
