nct	canonical_payload	results_group_id	n_distinct_titles	titles
NCT01434602	ctg_results_bor_2010_2013.txt	OG001	3	phase 1 dose level -1 sorafenib 400mg twice daily 7 days on, & days off + everolimus daily|phase 2 group b dose level -1 sorafenib 400mg twice daily 7 days on, 7 off + everolimus 5mg daily|phase i dose level -1 sorafenib 400mg twice daily, 7 days on, 7 off + everolimus 5mg daily
NCT01434602	ctg_results_bor_2010_2013.txt	OG002	3	phase 2 group a dose level -1 sorafenib 400mg twice daily 7 days on 7 off + everolimus 5mg daily|phase 2 group a dose level -1 sorafenib 400mg twice daily 7 days on, 7 off + everolimus 5mg daily|phase 2 group c dose level -1 sorafenib 400mg twice daily 7 days on, 7 off + everolimus 5mg daily
NCT01391962	ctg_results_bor_2010_2013.txt	OG000	4	azd2171 (cediranib) 30 mg|azd2171 (cediranib) 30 mg followed by sunitinib malate 37.5 mg|sunitinib malate 37.5 mg|sunitinib malate 37.5 mg followed by azd2171 (cediranib) 30 mg
NCT01391962	ctg_results_bor_2010_2013.txt	OG001	2	azd2171 (cediranib) 30 mg followed by sunitinib malate 37.5 mg|sunitinib malate 37.5 mg followed by azd2171 (cediranib) 30 mg
NCT01391962	ctg_results_bor_2010_2013.txt	OG002	2	sunitinib malate 37.5 mg|sunitinib malate 37.5 mg followed by azd2171 (cediranib) 30 mg
NCT01236391	ctg_results_bor_2010_2013.txt	OG000	3	eortc qlq-c30|pci-32765|pci-32765 - day 8
NCT01577758	ctg_results_bor_2010_2013.txt	OG000	3	mln0264 0.3 mg/kg|mln0264 1.8 mg/kg|mln0264 dose escalation phase
NCT01577758	ctg_results_bor_2010_2013.txt	OG001	2	mln0264 0.6 mg/kg|mln0264 1.8 mg/kg (mcrc expansion)
NCT01454076	ctg_results_bor_2010_2013.txt	OG000	2	arm 1: ixazomib 2.5 mg|arm 1: ixazomib 2.5 mg + ketoconazole 400 mg
NCT01454076	ctg_results_bor_2010_2013.txt	OG001	2	arm 1: ixazomib 2.5 mg + ketoconazole 400 mg|arm 2: ixazomib 4 mg capsule a or b
NCT01454076	ctg_results_bor_2010_2013.txt	OG002	2	arm 2: ixazomib 4 mg capsule a|arm 3: ixazomib 4 mg fasted or fed
NCT01454076	ctg_results_bor_2010_2013.txt	OG003	2	arm 2: ixazomib 4 mg capsule b|arm 4: ixazomib 4 mg + rifampin 600 mg
NCT01454076	ctg_results_bor_2010_2013.txt	OG004	2	arm 3: ixazomib 4 mg fasted|arm 5: ixazomib 2.5 mg + clarithromycin 500 mg
NCT02034916	ctg_results_bor_2010_2013.txt	OG000	2	cohort 1 + cohort 2: talazoparib 1 mg|cohort 1: talazoparib 1 mg
NCT01772004	ctg_results_bor_2010_2013.txt	OG000	8	dose escalation cohort: avelumab 1.0 mg/kg|efficacy expansion cohort: gc/gejc, third line|efficacy expansion cohort: hnscc|efficacy expansion cohort: ovarian cancer|efficacy expansion cohort: urothelial carcinoma|primary expansion cohort: nsclc, first line|primary expansion cohort: nsclc, post-platinum doublet|secondary expansion cohort: urothelial carcinoma
NCT01772004	ctg_results_bor_2010_2013.txt	OG001	4	dose escalation cohort: avelumab 3.0 mg/kg|efficacy expansion cohort: urothelial carcinoma|primary expansion cohort: nsclc, first line|secondary expansion cohort: colorectal cancer
NCT01772004	ctg_results_bor_2010_2013.txt	OG002	5	dose escalation cohort: avelumab 10.0 mg/kg|efficacy expansion cohort: gc/gejc, third line|primary expansion cohort: gc/gejc (progressed/non progressed)|primary expansion cohort: metastatic breast cancer|secondary expansion cohort: castrate-resistant prostate cancer
NCT01772004	ctg_results_bor_2010_2013.txt	OG003	5	dose escalation cohort: avelumab 20.0 mg/kg|efficacy expansion cohort: hnscc|primary expansion cohort: gc/gejc progressed|primary expansion cohort: metastatic breast cancer|secondary expansion cohort: renal cell carcinoma (second line)
NCT01772004	ctg_results_bor_2010_2013.txt	OG004	4	dose escalation cohort: avelumab 10.0 mg/kg weekly|efficacy expansion cohort: ovarian cancer|primary expansion cohort: gc/gejc non progressed|secondary expansion cohort: adrenocortical carcinoma
NCT01772004	ctg_results_bor_2010_2013.txt	OG005	3	efficacy expansion cohort: urothelial carcinoma|primary expansion cohort: nsclc, post-platinum doublet|secondary expansion cohort: colorectal cancer
NCT01772004	ctg_results_bor_2010_2013.txt	OG006	3	efficacy expansion cohort: gc/gejc, third line|primary expansion cohort: nsclc, first line|secondary expansion cohort: castrate-resistant prostate cancer
NCT01772004	ctg_results_bor_2010_2013.txt	OG007	4	efficacy expansion cohort: hnscc|primary expansion cohort: metastatic breast cancer|secondary expansion cohort: adrenocortical carcinoma|secondary expansion cohort: melanoma
NCT01772004	ctg_results_bor_2010_2013.txt	OG008	3	primary expansion cohort: gc/gejc progressed|secondary expansion cohort: melanoma|secondary expansion cohort: mesothelioma
NCT01772004	ctg_results_bor_2010_2013.txt	OG009	3	primary expansion cohort: gc/gejc non progressed|secondary expansion cohort: mesothelioma|secondary expansion cohort: renal cell carcinoma (first line)
NCT01772004	ctg_results_bor_2010_2013.txt	OG010	3	secondary expansion cohort: colorectal cancer|secondary expansion cohort: renal cell carcinoma (second line)|secondary expansion cohort: urothelial carcinoma
NCT01772004	ctg_results_bor_2010_2013.txt	OG011	3	secondary expansion cohort: castrate-resistant prostate cancer|secondary expansion cohort: ovarian cancer|secondary expansion cohort: urothelial carcinoma
NCT01772004	ctg_results_bor_2010_2013.txt	OG012	3	secondary expansion cohort: adrenocortical carcinoma|secondary expansion cohort: ovarian cancer|secondary expansion cohort: renal cell carcinoma (first line)
NCT01772004	ctg_results_bor_2010_2013.txt	OG013	3	efficacy expansion cohort: gc/gejc, third line|secondary expansion cohort: melanoma|secondary expansion cohort: renal cell carcinoma (second line)
NCT01772004	ctg_results_bor_2010_2013.txt	OG014	3	efficacy expansion cohort: hnscc|efficacy expansion cohort: ovarian cancer|secondary expansion cohort: mesothelioma
NCT01772004	ctg_results_bor_2010_2013.txt	OG015	3	efficacy expansion cohort: ovarian cancer|efficacy expansion cohort: urothelial carcinoma|secondary expansion cohort: urothelial carcinoma
NCT01772004	ctg_results_bor_2010_2013.txt	OG016	3	efficacy expansion cohort: gc/gejc, third line|efficacy expansion cohort: urothelial carcinoma|secondary expansion cohort: ovarian cancer
NCT01772004	ctg_results_bor_2010_2013.txt	OG017	2	efficacy expansion cohort: hnscc|secondary expansion cohort: renal cell carcinoma (first line)
NCT01171898	ctg_results_bor_2010_2013.txt	OG000	2	cohort 1: non-metastatic crpc (phase 2)|dose escalation cohort (phase 1)
NCT01171898	ctg_results_bor_2010_2013.txt	OG001	2	cohort 1: non-metastatic crpc (phase 2)|cohort 2: treatment-naive metastatic crpc (phase 2)
NCT01171898	ctg_results_bor_2010_2013.txt	OG002	2	cohort 2: treatment-naive metastatic crpc (phase 2)|cohort 3: post-abiraterone metastatic crpc (phase 2)
NCT01693614	ctg_results_bor_2010_2013.txt	OG001	2	fl cohort|mcl cohort
NCT01316263	ctg_results_bor_2010_2013.txt	OG000	3	olaratumab (imc-3g3)|pdgfrα mutation positive|pdgfrα mutation positive and negative (wild-type)
NCT01868022	ctg_results_bor_2010_2013.txt	OG000	3	10 mg/kg gsk3052230 + pemetrexed + cisplatin: arm c|20 mg/kg gsk3052230 + paclitaxel + carboplatin: arm a|5 mg/kg gsk3052230 + paclitaxel + carboplatin: arm a
NCT01868022	ctg_results_bor_2010_2013.txt	OG001	3	10 mg/kg gsk3052230 + paclitaxel + carboplatin: arm a|15 mg/kg gsk3052230 + pemetrexed + cisplatin: arm c|20 mg/kg gsk3052230 + docetaxel: arm b
NCT01868022	ctg_results_bor_2010_2013.txt	OG002	3	15 mg/kg gsk3052230 + pemetrexed + carboplatin: arm c|20 mg/kg gsk3052230 + paclitaxel + carboplatin: arm a|20 mg/kg gsk3052230 + pemetrexed + cisplatin: arm c
NCT01955473	ctg_results_bor_2010_2013.txt	OG000	3	part a: sym004 18 mg/kg|part a: sym004 6 mg/kg|part b: sym004 12 mg/kg
NCT01955473	ctg_results_bor_2010_2013.txt	OG001	2	part a and b combined|part a: sym004 9/6 mg/kg
NCT01955473	ctg_results_bor_2010_2013.txt	OG003	2	part a: sym004 18 mg/kg|part b: sym004 12 mg/kg
NCT01730950	ctg_results_bor_2010_2013.txt	OG000	2	bevacizumab|bevacizumab + rt
NCT01403948	ctg_results_bor_2010_2013.txt	OG000	2	bi 836826|bi 836826 1 mg iv (caucasian patients)
NCT01403948	ctg_results_bor_2010_2013.txt	OG005	2	bi 836826 100 mg iv (caucasian patients)|bi 836826 50mg iv (korean patients)
NCT01403948	ctg_results_bor_2010_2013.txt	OG006	2	bi 836826 100 mg iv (caucasian patients)|bi 836826 150 mg iv (caucasian patients)
NCT01403948	ctg_results_bor_2010_2013.txt	OG007	2	bi 836826 100 mg iv (korean patients)|bi 836826 200 mg iv (caucasian patients)
NCT01658878	ctg_results_bor_2010_2013.txt	OG000	4	cohort 1 uninfected hcc|cohort 1 uninfected hcc: treatment 1|cohort 2 uninfected sorafenib naive/intolerant: treatment 1|cohort 3: treatment 1
NCT01658878	ctg_results_bor_2010_2013.txt	OG001	4	cohort 1 hcv infected|cohort 1 uninfected hcc: treatment 2|cohort 2 uninfected sorafenib progressors: treatment 2|cohort 3: treatment 2
NCT01658878	ctg_results_bor_2010_2013.txt	OG002	4	cohort 1 hbv infected|cohort 1 uninfected hcc: treatment 3|cohort 2 hcv infected: treatment 3|cohort 4: treatment 1
NCT01658878	ctg_results_bor_2010_2013.txt	OG003	4	cohort 1 uninfected hcc: treatment 4|cohort 2 hbv infected: treatment 4|cohort 2 uninfected sorafenib naive/intolerant: treatment 1|cohort 4: treatment 2
NCT01658878	ctg_results_bor_2010_2013.txt	OG004	3	cohort 1 uninfected hcc: treatment 5|cohort 2 uninfected sorafenib progressors: treatment 2|cohort 4: treatment 3
NCT01658878	ctg_results_bor_2010_2013.txt	OG005	3	cohort 1 hcv infected: treatment 6|cohort 2 hcv infected: treatment 3|cohort 5: treatment 1
NCT01658878	ctg_results_bor_2010_2013.txt	OG006	3	cohort 1 hcv infected: treatment 7|cohort 2 hbv infected: treatment 4|cohort 6: treatment 1
NCT01658878	ctg_results_bor_2010_2013.txt	OG007	3	cohort 1 hcv infected: treatment 8|cohort 3: treatment 1|cohort 6: treatment 2
NCT01658878	ctg_results_bor_2010_2013.txt	OG008	2	cohort 1 hbv infected: treatment 9|cohort 3: treatment 2
NCT01658878	ctg_results_bor_2010_2013.txt	OG009	2	cohort 1 hbv infected: treatment 10|cohort 4: treatment 1
NCT01658878	ctg_results_bor_2010_2013.txt	OG010	2	cohort 1 hbv infected: treatment 11|cohort 4: treatment 2
NCT01658878	ctg_results_bor_2010_2013.txt	OG011	2	cohort 1 hbv infected: treatment 12|cohort 4: treatment 3
NCT01658878	ctg_results_bor_2010_2013.txt	OG012	2	cohort 2 uninfected sorafenib naive/intolerant: treatment 1|cohort 5: treatment 1
NCT01658878	ctg_results_bor_2010_2013.txt	OG013	2	cohort 2 uninfected sorafenib progressors: treatment 2|cohort 6: treatment 1
NCT01658878	ctg_results_bor_2010_2013.txt	OG014	2	cohort 2 hcv infected: treatment 3|cohort 6: treatment 2
NCT01866410	ctg_results_bor_2010_2013.txt	OG000	2	cabozantinib-s-malate, erlotinib hydrochloride|cabozantinib-s-malate, erlotinib hydrochloride, t790m positive
NCT01993719	ctg_results_bor_2010_2013.txt	OG000	5	all participants in arms 1n, 1p, arm 2/foll by arm 1p, arm 2, and arm 1p/foll by arm 1p/r|arm 1n -standard chemotherapy preparative regimen + til + 720,000 iu/kg aldesleukin|arm 1p - standard chemotherapy preparative regimen + til + 720,000 iu/kg aldesleukin|arm 1p/foll by arm-1p/r-standard chemotherapy preparative regimen + til + 720,000 iu/kg aldesleukin|grade 3 - possibly related arm 1n, arm 1p, arm 2/1p, arm 1/1p
NCT01993719	ctg_results_bor_2010_2013.txt	OG001	3	arm 1n -standard chemotherapy preparative regimen + til + 720,000 iu/kg aldesleukin|arm 1p - standard chemotherapy preparative regimen + til + 720,000 iu/kg aldesleukin|grade 3 - probably related arm 1n, arm 1p, arm 2/1p, arm 1/1p
NCT01993719	ctg_results_bor_2010_2013.txt	OG002	3	arm 2- low dose chemotherapy preparative regimen + til + 720,000 iu/kg aldesleukin|arm 2/foll by arm 1p-low dose chemotherapy preparative regimen + til + 720,000 iu/kg aldesleukin|grade 3 - definitely related arm 1n, arm 1p, arm 2/1p, arm 1/1p
NCT01993719	ctg_results_bor_2010_2013.txt	OG003	3	arm 1p/foll by arm-1p/r-standard chemotherapy preparative regimen + til + 720,000 iu/kg aldesleukin|arm 2- low dose chemotherapy preparative regimen + til + 720,000 iu/kg aldesleukin|grade 4 - possibly related arm 1n, arm 1p, arm 2/1p, arm 1/1p
NCT01993719	ctg_results_bor_2010_2013.txt	OG004	2	arm 1p/foll by arm-1p/r-standard chemotherapy preparative regimen + til + 720,000 iu/kg aldesleukin|grade 4 - probably related arm 1n, arm 1p, arm 2/1p, arm 1/1p
NCT01288430	ctg_results_bor_2010_2013.txt	OG007	2	part 2, egfr tki-resistant: ds-2248 4.5 mg/m^2|total - part 1
NCT01288430	ctg_results_bor_2010_2013.txt	OG008	2	part 2, alk-resistant: ds-2248 4.5 mg/m^2|part 2, egfr tki-resistant: ds-2248 4.5 mg/m^2
NCT01288430	ctg_results_bor_2010_2013.txt	OG009	2	part 2, alk-naive: ds-2248 4.5 mg/m^2|part 2, alk-resistant: ds-2248 4.5 mg/m^2
NCT01943461	ctg_results_bor_2010_2013.txt	OG000	2	dose-escalation cohort: avelumab 3 mg/kg|expansion cohort: avelumab 10 mg/kg
NCT01607905	ctg_results_bor_2010_2013.txt	OG000	4	arm a (colorectal cancer)|arms a to g: overall solid tumor malignancies|selinexor dose: 3 mg/m^2|selinexor dose: 3 milligram per square meter (mg/m2)
NCT01607905	ctg_results_bor_2010_2013.txt	OG001	3	arm b (gynecological cancer)|selinexor dose: 6 mg/m2|selinexor dose: 6 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG002	3	arm c (squamous cell cancer)|selinexor dose: 12 mg/m2|selinexor dose: 12 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG003	3	arm d (castrate-resistant prostate cancer)|selinexor dose: 16.8 mg/m2|selinexor dose: 16.8 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG004	3	arm e (glioblastoma multiforme)|selinexor dose: 20 mg/m2|selinexor dose: 20 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG005	3	arm f (melanoma)|selinexor dose: 23 mg/m2|selinexor dose: 23 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG006	3	arm g (other solid tumors)|selinexor dose: 28 mg/m2|selinexor dose: 28 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG007	2	selinexor dose: 30 mg/m2|selinexor dose: 30 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG008	2	selinexor dose: 35 mg/m2|selinexor dose: 35 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG009	2	selinexor dose: 39 mg/m2|selinexor dose: 39 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG010	2	selinexor dose: 40 mg/m2|selinexor dose: 40 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG011	2	selinexor dose: 45 mg/m2|selinexor dose: 45 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG012	2	selinexor dose: 50 mg/m2|selinexor dose: 50 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG013	2	selinexor dose: 55 mg/m2|selinexor dose: 55 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG014	2	selinexor dose: 58 mg/m2|selinexor dose: 58 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG015	2	selinexor dose: 65 mg/m2|selinexor dose: 65 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG016	2	selinexor dose: 70 mg/m2|selinexor dose: 70 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG017	2	selinexor dose: 80 mg/m2|selinexor dose: 80 mg/m^2
NCT01607905	ctg_results_bor_2010_2013.txt	OG018	2	selinexor dose: 85 mg/m2|selinexor dose: 85 mg/m^2
NCT01743560	ctg_results_bor_2010_2013.txt	OG000	3	day 1|everolimus and exemestane|week 12
NCT01743560	ctg_results_bor_2010_2013.txt	OG001	2	week 12|week 24
NCT01743560	ctg_results_bor_2010_2013.txt	OG002	2	week 24|week 36
NCT01743560	ctg_results_bor_2010_2013.txt	OG003	2	week 36|week 48
NCT02030067	ctg_results_bor_2010_2013.txt	OG000	3	rx-3117|rx-3117 30 mg, 3 times/week|rx-3117 700 mg 5 times/week (phase 2 portion of study)
NCT01712659	ctg_results_bor_2010_2013.txt	OG000	3	2- phase 1 dose escalation cohorts dose level 1 - 30 mg twice daily|grade 1 - original phase ii standard ruxolitinib dose cohort - 20 mg twice daily|original phase ii standard ruxolitinib dose cohort - 20 mg twice daily
NCT01712659	ctg_results_bor_2010_2013.txt	OG001	3	2- phase 1 dose escalation cohorts dose level 1 - 30 mg twice daily|2- phase 1 dose escalation cohorts dose level 2 - 40 mg twice daily|grade 2 - original phase ii standard ruxolitinib dose cohort - 20 mg twice daily
NCT01712659	ctg_results_bor_2010_2013.txt	OG002	3	2- phase 1 dose escalation cohorts dose level 2 - 40 mg twice daily|2- phase 1 dose escalation cohorts dose level 3 - 50 mg twice daily|grade 3 - original phase ii standard ruxolitinib dose cohort - 20 mg twice daily
NCT01712659	ctg_results_bor_2010_2013.txt	OG003	2	2- phase 1 dose escalation cohorts dose level 3 - 50 mg twice daily|grade 4 - original phase ii standard ruxolitinib dose cohort - 20 mg twice daily
NCT01719380	ctg_results_bor_2010_2013.txt	OG000	3	phase 1b: lgx818 100 mg + cetuximab|phase 1b: lgx818 200 mg + byl719 100 mg + cetuximab|phase 2: lgx818 200 mg + cetuximab
NCT01719380	ctg_results_bor_2010_2013.txt	OG001	3	phase 1b: lgx818 200 mg + byl719 200 mg + cetuximab|phase 1b: lgx818 200 mg + cetuximab|phase 2: lgx818 200 mg + byl719 300 mg + cetuximab
NCT01719380	ctg_results_bor_2010_2013.txt	OG002	2	phase 1b: lgx818 200 mg + byl719 300 mg + cetuximab|phase 1b: lgx818 400 mg + cetuximab
NCT01719380	ctg_results_bor_2010_2013.txt	OG003	2	phase 1b: lgx818 300 mg + byl719 200 mg + cetuximab|phase 1b: lgx818 450 mg + cetuximab
NCT01719380	ctg_results_bor_2010_2013.txt	OG004	2	phase 1b: lgx818 200 mg + byl719 100 mg + cetuximab|phase 2: lgx818 200 mg + byl719 300 mg + cetuximab
NCT01251653	ctg_results_bor_2010_2013.txt	OG000	5	afatinib 30mg and gemcitabine 1000mg|afatinib 40mg and gemcitabine 1000mg|afatinib 40mg with gemcitabine 1000 mg|docetaxel 60mg with afatinib 30mg|gemcitabine 1000mg with afatinib 40 mg
NCT01251653	ctg_results_bor_2010_2013.txt	OG001	5	afatinib 30mg and docetaxel 60mg|afatinib 30mg and gemcitabine 1250mg|afatinib 40mg without gemcitabine|docetaxel 60mg without afatinib|gemcitabine 1000mg without afatinib
NCT01251653	ctg_results_bor_2010_2013.txt	OG002	4	afatinib 30mg and docetaxel 75mg|afatinib 30mg with docetaxel 60mg|afatinib 40mg and gemcitabine 1000mg|docetaxel 75mg with afatinib 30mg
NCT01251653	ctg_results_bor_2010_2013.txt	OG003	3	afatinib 30mg without docetaxel 60mg|afatinib 40mg and gemcitabine 1250mg|docetaxel 75mg without afatinib
NCT01251653	ctg_results_bor_2010_2013.txt	OG004	2	afatinib 30mg with docetaxel 75mg|afatinib 50mg and gemcitabine 1250mg
NCT01251653	ctg_results_bor_2010_2013.txt	OG005	2	afatinib 30mg and docetaxel 60mg|afatinib 30mg without docetaxel 75mg
NCT01085331	ctg_results_bor_2010_2013.txt	OG000	3	part 1 or safety run-in part: pimasertib 45 mg +folfiri|part 2 or phase 2 randomized part: pimasertib+folfiri|pimasertib+folfiri (overall)
NCT01085331	ctg_results_bor_2010_2013.txt	OG001	3	part 1 or safety run-in part: pimasertib 60 mg +folfiri|part 2 or phase 2 randomized part: placebo +folfiri|part 2 or phase 2 randomized part: placebo+folfiri
NCT02009449	ctg_results_bor_2010_2013.txt	OG000	11	part a: pegilodecakin 0.08/0.1 mg|part b: pegilodecakin 0.2/0.25 mg + platinum/taxane|part c: pegilodecakin 0.2/0.25 mg + folfox|part d: pegilodecakin 0.4/ 0.5 mg + gemcitabine/nab-paclitaxel|part e: pegilodecakin 0.8/1 mg + capecitabine|part f: pegilodecakin 0.8/ 1 mg + paclitaxel|part g: pegilodecakin 0.8/1 mg + pazopanib|part h: pegilodecakin 0.8/1 mg + pembrolizumab|part i: pegilodecakin 0.8/1 mg + nivolumab|part j: pegilodecakin 0.4/0.5 mg + gemcitabine/carboplatin|pegilodecakin 0.08/0.1 mg
NCT02009449	ctg_results_bor_2010_2013.txt	OG001	7	part a: pegilodecakin 0.2/0.25 mg|part b: pegilodecakin 0.4/0.5 mg + platinum/taxane|part c: pegilodecakin 0.4/0.5 mg + folfox|part h: pegilodecakin 1.6/2 mg + pembrolizumab|part i: pegilodecakin 1.6/2 mg + nivolumab|part j: pegilodecakin 0.8/1 mg + gemcitabine/carboplatin|pegilodecakin 0.2/0.25 mg
NCT02009449	ctg_results_bor_2010_2013.txt	OG002	5	part a: pegilodecakin 0.4/0.5 mg|part b: pegilodecakin 0.8/1 mg + platinum/taxane|part c: pegilodecakin 0.8/1 mg + folfox|part h: pegilodecakin 3.2/4 mg + pembrolizumab|pegilodecakin 0.4/0.5 mg
NCT02009449	ctg_results_bor_2010_2013.txt	OG003	2	part a: pegilodecakin 0.8/1 mg|pegilodecakin 0.8/1 mg
NCT02009449	ctg_results_bor_2010_2013.txt	OG004	2	part a: pegilodecakin 1.6/2 mg|pegilodecakin 1.6/2 mg
NCT02009449	ctg_results_bor_2010_2013.txt	OG005	2	part a: pegilodecakin 3.2/4 mg|pegilodecakin 3.2/4 mg
NCT01453205	ctg_results_bor_2010_2013.txt	OG000	3	medi-551|medi-551 2 mg/kg + ice/dhap|rituximab+ ice/dhap
NCT01453205	ctg_results_bor_2010_2013.txt	OG001	2	medi-551 2 mg/kg + ice/dhap|medi-551 4 mg/kg + ice/dhap
NCT01596751	ctg_results_bor_2010_2013.txt	OG000	3	phase ib/1: 600 mg/day plx3397 combined with eribulin|phase ib: eribulin in combination with plx3397|phase ii: plx3397 combined with eribulin
