nct_id	payload_shard	om_index	om_title	group_id	group_title	class_index	class_title	category_index	category_title	category_value_raw	category_value_is_integer	category_value_int	producer_label_assigned	producer_kept	reported_denominator_participants	denominator_units_available	source_pointer
NCT01874054	ctg_results_bor_2010_2013	3	Overall Best Response Rate	OG000	Brentuximab Vedotin + Bendamustine	0		0	Complete Remission	39	yes	39	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01874054] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG000]
NCT01874054	ctg_results_bor_2010_2013	3	Overall Best Response Rate	OG000	Brentuximab Vedotin + Bendamustine	0		1	Partial Remission	10	yes	10	PR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01874054] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG000]
NCT01874054	ctg_results_bor_2010_2013	3	Overall Best Response Rate	OG000	Brentuximab Vedotin + Bendamustine	0		2	Stable Disease	3	yes	3	SD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01874054] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG000]
NCT01874054	ctg_results_bor_2010_2013	3	Overall Best Response Rate	OG000	Brentuximab Vedotin + Bendamustine	0		3	Progressive Disease	1	yes	1	PD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01874054] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG000]
NCT01807182	ctg_results_bor_2010_2013	0	Number of Participants in Each Clinical Response Category	OG000	Treatment (TIL, Combination Chemotherapy, Aldesleukin)	0		0	Complete Response	2	yes	2	CR	yes	10	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01807182] :: outcomeMeasures[0] :: classes[0] :: categories[0] :: groups[OG000]
NCT01807182	ctg_results_bor_2010_2013	0	Number of Participants in Each Clinical Response Category	OG000	Treatment (TIL, Combination Chemotherapy, Aldesleukin)	0		1	Partial Response	2	yes	2	PR	yes	10	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01807182] :: outcomeMeasures[0] :: classes[0] :: categories[1] :: groups[OG000]
NCT01807182	ctg_results_bor_2010_2013	0	Number of Participants in Each Clinical Response Category	OG000	Treatment (TIL, Combination Chemotherapy, Aldesleukin)	0		2	Progressive Disease	2	yes	2	PD	yes	10	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01807182] :: outcomeMeasures[0] :: classes[0] :: categories[2] :: groups[OG000]
NCT01807182	ctg_results_bor_2010_2013	0	Number of Participants in Each Clinical Response Category	OG000	Treatment (TIL, Combination Chemotherapy, Aldesleukin)	0		3	Stable Disease	4	yes	4	SD	yes	10	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01807182] :: outcomeMeasures[0] :: classes[0] :: categories[3] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	0	Age group: 18-64 years	0	Complete response (CR)	2	yes	2	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[0] :: categories[0] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	0	Age group: 18-64 years	1	Partial response (PR)	4	yes	4	PR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[0] :: categories[1] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	0	Age group: 18-64 years	2	CR+PR	6	yes	6	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[0] :: categories[2] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	0	Age group: 18-64 years	3	Stable disease	18	yes	18	SD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[0] :: categories[3] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	0	Age group: 18-64 years	4	Progressive disease	9	yes	9	PD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[0] :: categories[4] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	0	Age group: 18-64 years	5	Unable to access	0	yes	0	NONE	no	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[0] :: categories[5] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	0	Age group: 18-64 years	6	Unknown	0	yes	0	NONE	no	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[0] :: categories[6] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	1	Age group: 65+ years	0	Complete response (CR)	0	yes	0	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[1] :: categories[0] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	1	Age group: 65+ years	1	Partial response (PR)	1	yes	1	PR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[1] :: categories[1] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	1	Age group: 65+ years	2	CR+PR	1	yes	1	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[1] :: categories[2] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	1	Age group: 65+ years	3	Stable disease	6	yes	6	SD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[1] :: categories[3] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	1	Age group: 65+ years	4	Progressive disease	3	yes	3	PD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[1] :: categories[4] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	1	Age group: 65+ years	5	Unable to access	0	yes	0	NONE	no	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[1] :: categories[5] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	1	Age group: 65+ years	6	Unknown	0	yes	0	NONE	no	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[1] :: categories[6] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	2	Complete resection	0	Complete response (CR)	1	yes	1	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[2] :: categories[0] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	2	Complete resection	1	Partial response (PR)	2	yes	2	PR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[2] :: categories[1] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	2	Complete resection	2	CR+PR	3	yes	3	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[2] :: categories[2] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	2	Complete resection	3	Stable disease	10	yes	10	SD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[2] :: categories[3] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	2	Complete resection	4	Progressive disease	5	yes	5	PD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[2] :: categories[4] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	2	Complete resection	5	Unable to access	0	yes	0	NONE	no	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[2] :: categories[5] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	2	Complete resection	6	Unknown	0	yes	0	NONE	no	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[2] :: categories[6] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	3	Partial resection	0	Complete response (CR)	1	yes	1	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[3] :: categories[0] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	3	Partial resection	1	Partial response (PR)	3	yes	3	PR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[3] :: categories[1] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	3	Partial resection	2	CR+PR	4	yes	4	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[3] :: categories[2] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	3	Partial resection	3	Stable disease	13	yes	13	SD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[3] :: categories[3] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	3	Partial resection	4	Progressive disease	6	yes	6	PD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[3] :: categories[4] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	3	Partial resection	5	Unable to access	0	yes	0	NONE	no	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[3] :: categories[5] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	3	Partial resection	6	Unknown	0	yes	0	NONE	no	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[3] :: categories[6] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	4	Baseline KPS: 70-89	0	Complete response (CR)	0	yes	0	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[4] :: categories[0] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	4	Baseline KPS: 70-89	1	Partial response (PR)	1	yes	1	PR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[4] :: categories[1] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	4	Baseline KPS: 70-89	2	CR+PR	1	yes	1	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[4] :: categories[2] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	4	Baseline KPS: 70-89	3	Stable disease	7	yes	7	SD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[4] :: categories[3] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	4	Baseline KPS: 70-89	4	Progressive disease	8	yes	8	PD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[4] :: categories[4] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	4	Baseline KPS: 70-89	5	Unable to access	0	yes	0	NONE	no	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[4] :: categories[5] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	4	Baseline KPS: 70-89	6	Unknown	0	yes	0	NONE	no	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[4] :: categories[6] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	5	Baseline KPS: 90-100	0	Complete response (CR)	2	yes	2	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[5] :: categories[0] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	5	Baseline KPS: 90-100	1	Partial response (PR)	4	yes	4	PR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[5] :: categories[1] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	5	Baseline KPS: 90-100	2	CR+PR	6	yes	6	CR	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[5] :: categories[2] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	5	Baseline KPS: 90-100	3	Stable disease	17	yes	17	SD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[5] :: categories[3] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	5	Baseline KPS: 90-100	4	Progressive disease	4	yes	4	PD	yes	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[5] :: categories[4] :: groups[OG000]
NCT01790503	ctg_results_bor_2010_2013	6	Summary of Best Overall Response by Subgroups in the Modified Intent-To-Treat Population on the Recommended Phase 2 Dose	OG000	Combined 800 mg, 5 Days/Week	5	Baseline KPS: 90-100	5	Unable to access	0	yes	0	NONE	no	53	Participants	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01790503] :: outcomeMeasures[6] :: classes[5] :: categories[5] :: groups[OG000]
