nct	om_title	group_title	evaluable_n	era	family	n_arms_registered	n_results_groups_in_om	arm_set_type_state	registry_arm_types_in_record	arm_link_state	arm_link_evidence_code	arm_link_source	confirmed_registry_arm_label	confirmed_registry_arm_type	candidate_registry_arm_labels	candidate_registry_arm_types	candidate_evidence	control_status	control_basis	contested_flag	sole_arm_multi_results_group_flag	job3_arm_match_quality	job3_registry_arm_label	job3_registry_arm_type	job3_control_status	disposition_vs_job3	group_description
NCT02895360	Anti-tumor Activity of BAL101553 by Best Response Rate Per RECIST / RANO Criteria	Phase 2a - Patients With Recurrent Glioblastoma in the EEP	8	2014_2017	bor	2	5	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	Phase 2a	EXPERIMENTAL			armGroups[].label 'Phase 1'/'Phase 2a' matched by the group-title phase prefix, corroborated by armGroups[].description (Phase 1='Fixed 3+3 dose escalation ... advanced solid tumors'; Phase 2a='BAL101553 at MTD ...') against the group description	NOT_CONTROL_CONFIRMED	confirmed arm 'Phase 2a' type=EXPERIMENTAL		NO	CONTAINMENT	Phase 2a	EXPERIMENTAL	UNKNOWN_WEAK_MATCH_ONLY	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BAL101553 at 70 mg/m² (MTD)  BAL101553 48-hour infusion on day 1, 8, and 15 of each 28-day cycle
NCT02509507	Best Overall Response (BOR) Per Modified irRC-RECIST	Part 1: Monotherapy Group A	8	2014_2017	bor	2	9	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group1.tsv	Phase Ib/II Talimogene Laherparepvec	EXPERIMENTAL			armGroups[0].interventionNames vs the interventions named in the group description	NOT_CONTROL_CONFIRMED	confirmed arm 'Phase Ib/II Talimogene Laherparepvec' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	Participants with non-hepatocellular carcinoma (non-HCC) were administered talimogene laherparepvec by intralesional injection at an initial concentration of 10\^6 plaque forming unit (PFU)/mL in a volume of up to 4mL in Cohorts 1 \& 2 and up to a volume of 8 mL in Cohorts 3 \& 4 on Day 1 of the first 21-day cycle. The concentration of talimogene laherparepvec doses in the second and subsequent 21
NCT02509507	Best Overall Response (BOR) Per Modified irRC-RECIST	Part 1: Monotherapy Group B	2	2014_2017	bor	2	9	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group1.tsv	Phase Ib/II Talimogene Laherparepvec	EXPERIMENTAL			armGroups[0].interventionNames vs the interventions named in the group description	NOT_CONTROL_CONFIRMED	confirmed arm 'Phase Ib/II Talimogene Laherparepvec' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	Participants with hepatocellular carcinoma (HCC) were administered talimogene laherparepvec by intralesional injection at an initial concentration of 10\^6 plaque forming unit (PFU)/mL in a volume of up to 4mL in Cohorts 1 \& 2 and up to a volume of 8 mL in Cohorts 3 \& 4 on Day 1 of the first 21-day cycle. The concentration of talimogene laherparepvec doses in the second and subsequent 21-day cyc
NCT02509507	Best Overall Response (BOR) Per Modified irRC-RECIST	Part 1: Combination Therapy Group A	16	2014_2017	bor	2	9	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group1.tsv	Phase Ib/II Talimogene Laherparepvec + Pembrolizumab	EXPERIMENTAL			armGroups[1].interventionNames vs the interventions named in the group description	NOT_CONTROL_CONFIRMED	confirmed arm 'Phase Ib/II Talimogene Laherparepvec + Pembrolizumab' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	Participants with non-hepatocellular carcinoma (non-HCC) were administered talimogene laherparepvec by intralesional injection at an initial concentration of 10\^6 plaque forming unit (PFU)/mL in a volume of up to 4mL in Cohorts 5 \& 6 on Day 1 of the first 21-day cycle. The concentration of talimogene laherparepvec doses in the second and subsequent 21-day cycles were 10\^7 (Cohort 5) or 10\^8 PF
NCT02509507	Best Overall Response (BOR) Per Modified irRC-RECIST	Part 1: Combination Therapy Group B	12	2014_2017	bor	2	9	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group1.tsv	Phase Ib/II Talimogene Laherparepvec + Pembrolizumab	EXPERIMENTAL			armGroups[1].interventionNames vs the interventions named in the group description	NOT_CONTROL_CONFIRMED	confirmed arm 'Phase Ib/II Talimogene Laherparepvec + Pembrolizumab' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	Participants with hepatocellular carcinoma (HCC) were administered talimogene laherparepvec by intralesional injection at an initial concentration of 10\^6 plaque forming unit (PFU)/mL in a volume of up to 4mL in Cohorts 5, 6a (participants without viral hepatitis) and 6b (participants with well controlled viral hepatitis) on Day 1 of the first 21-day cycle. The concentration of talimogene laherpa
NCT02509507	Best Overall Response (BOR) Per Modified irRC-RECIST	Part 2: Hormone Receptor Positive Breast Cancer (HRBC)	5	2014_2017	bor	2	9	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group1.tsv	Phase Ib/II Talimogene Laherparepvec + Pembrolizumab	EXPERIMENTAL			armGroups[1].interventionNames vs the interventions named in the group description	NOT_CONTROL_CONFIRMED	confirmed arm 'Phase Ib/II Talimogene Laherparepvec + Pembrolizumab' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	Participants with HRBC were administered talimogene laherparepvec by intralesional injection at the maximum tolerated concentration (MTC) and maximum tolerated volume (MTV) identified in Part 1 on Day 1 of each 21-day cycle.  Participants were also administered 200 mg of pembrolizumab on Day 1 of each 21-day cycle as an intravenous infusion.
NCT02509507	Best Overall Response (BOR) Per Modified irRC-RECIST	Part 2: Triple Negative Breast Cancer (TNBC)	9	2014_2017	bor	2	9	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group1.tsv	Phase Ib/II Talimogene Laherparepvec + Pembrolizumab	EXPERIMENTAL			armGroups[1].interventionNames vs the interventions named in the group description	NOT_CONTROL_CONFIRMED	confirmed arm 'Phase Ib/II Talimogene Laherparepvec + Pembrolizumab' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	Participants with TNBC were administered talimogene laherparepvec by intralesional injection at the MTC and MTV identified in Part 1 on Day 1 of each 21-day cycle.  Participants were also administered 200 mg of pembrolizumab on Day 1 of each 21-day cycle as an intravenous infusion.
NCT02509507	Best Overall Response (BOR) Per Modified irRC-RECIST	Part 2: Cutaneous Squamous Cell Carcinoma (CSCC)	4	2014_2017	bor	2	9	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group1.tsv	Phase Ib/II Talimogene Laherparepvec + Pembrolizumab	EXPERIMENTAL			armGroups[1].interventionNames vs the interventions named in the group description	NOT_CONTROL_CONFIRMED	confirmed arm 'Phase Ib/II Talimogene Laherparepvec + Pembrolizumab' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	Participants with CSCC were administered talimogene laherparepvec by intralesional injection at the MTC and MTV identified in Part 1 on Day 1 of each 21-day cycle.  Participants were also administered 200 mg of pembrolizumab on Day 1 of each 21-day cycle as an intravenous infusion.
NCT02509507	Best Overall Response (BOR) Per Modified irRC-RECIST	Part 2: Basal Cell Carcinoma (BCC)	3	2014_2017	bor	2	9	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group1.tsv	Phase Ib/II Talimogene Laherparepvec + Pembrolizumab	EXPERIMENTAL			armGroups[1].interventionNames vs the interventions named in the group description	NOT_CONTROL_CONFIRMED	confirmed arm 'Phase Ib/II Talimogene Laherparepvec + Pembrolizumab' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	Participants with BCC were administered talimogene laherparepvec by intralesional injection at the MTC and MTV identified in Part 1 on Day 1 of each 21-day cycle.  Participants were also administered 200 mg of pembrolizumab on Day 1 of each 21-day cycle as an intravenous infusion.
NCT02509507	Best Overall Response (BOR) Per Modified irRC-RECIST	Part 2: Colorectal Adenocarcinoma (CRC)	4	2014_2017	bor	2	9	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group1.tsv	Phase Ib/II Talimogene Laherparepvec + Pembrolizumab	EXPERIMENTAL			armGroups[1].interventionNames vs the interventions named in the group description	NOT_CONTROL_CONFIRMED	confirmed arm 'Phase Ib/II Talimogene Laherparepvec + Pembrolizumab' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	Participants with CRC were administered talimogene laherparepvec by intralesional injection at the MTC and MTV identified in Part 1 on Day 1 of each 21-day cycle.  Participants were also administered 200 mg of pembrolizumab on Day 1 of each 21-day cycle as an intravenous infusion.
NCT02762981	Best Response Rate in Participants With Tumor Glucocorticoid Receptor (GR) Above or Below the Median Overall Level	GR H-score Above the Overall Median	15	2014_2017	bor	1	2	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	Relacorilant with nab-paclitaxel	EXPERIMENTAL			only one registered arm (armGroups[0], 1 of 1); group description names relacorilant + nab-paclitaxel and the Segment I/II dosing regimens, matching armGroups[0].description	NOT_CONTROL_CONFIRMED	confirmed arm 'Relacorilant with nab-paclitaxel' type=EXPERIMENTAL		YES	NONE			NOT_CONTROL_SINGLE_ARM_TRIAL	UNCHANGED_CLASS	Participants from Segment I and Segment II who had above the overall median GR H-score at Baseline. Segment I: following lead-in, continuous dosing participants received oral relacorilant once daily, in combination with nab-paclitaxel infusions on Days 1, 8, and 15 of each 28-day cycle. Segment II following lead-in, intermittent dosing participants received oral relacorilant the day before, the da
NCT02762981	Best Response Rate in Participants With Tumor Glucocorticoid Receptor (GR) Above or Below the Median Overall Level	GR H-score Below the Overall Median	12	2014_2017	bor	1	2	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	Relacorilant with nab-paclitaxel	EXPERIMENTAL			only one registered arm (armGroups[0], 1 of 1); group description names relacorilant + nab-paclitaxel and the Segment I/II dosing regimens, matching armGroups[0].description	NOT_CONTROL_CONFIRMED	confirmed arm 'Relacorilant with nab-paclitaxel' type=EXPERIMENTAL		YES	NONE			NOT_CONTROL_SINGLE_ARM_TRIAL	UNCHANGED_CLASS	Participants from Segment I and Segment II who had below the overall median GR H-score at Baseline. Segment I: following lead-in, continuous dosing participants received oral relacorilant once daily, in combination with nab-paclitaxel infusions on Days 1, 8, and 15 of each 28-day cycle. Segment II: following lead-in, intermittent dosing participants received oral relacorilant the day before, the d
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part A - TMT 0.0125 mg/kg/Day	1	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Part A - TMT 0.0125 mg/kg/day	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part A - TMT 0.0125 mg/kg/day' type=EXPERIMENTAL		NO	NORMALIZED	Part A - TMT 0.0125 mg/kg/day	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants treated with trametinib 0.0125 mg/kg/day
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part A - TMT 0.025 mg/kg/Day	3	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Part A - TMT 0.025 mg/kg/day	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part A - TMT 0.025 mg/kg/day' type=EXPERIMENTAL		NO	NORMALIZED	Part A - TMT 0.025 mg/kg/day	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants treated with trametinib 0.025 mg/kg/day
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part A - TMT 0.032 mg/kg/Day	6	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Part A - TMT 0.032 mg/kg/day	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part A - TMT 0.032 mg/kg/day' type=EXPERIMENTAL		NO	NORMALIZED	Part A - TMT 0.032 mg/kg/day	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants under 6 years of age treated with trametinib 0.032 mg/kg/day
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part A - TMT 0.04 mg/kg/Day	4	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Part A - TMT 0.04 mg/kg/day	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part A - TMT 0.04 mg/kg/day' type=EXPERIMENTAL		NO	NORMALIZED	Part A - TMT 0.04 mg/kg/day	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants treated with trametinib 0.04 mg/kg/day
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part B - Neuroblastoma	7	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_BYTE_EXACT	LABEL_IN_THIS_PRODUCER	Part B - Neuroblastoma	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part B - Neuroblastoma' type=EXPERIMENTAL		NO	EXACT	Part B - Neuroblastoma	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants with refractory or relapsed neuroblastoma treated with trametinib 0.025 mg/kg/day
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part B - LGG Fusion	10	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Part B - LGG fusion	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part B - LGG fusion' type=EXPERIMENTAL		NO	NORMALIZED	Part B - LGG fusion	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants with refractory or relapsed neuroblastoma treated with trametinib 0.025 mg/kg/day
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part B - NF-1 With PN	8	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Part B - NF-1 with PN	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part B - NF-1 with PN' type=EXPERIMENTAL		NO	NORMALIZED	Part B - NF-1 with PN	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants with neurofibromatosis Type -1 associated plexiform neurofibromas (NF-1 with PN) treated with trametinib 0.025 mg/kg/day
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part B - BRAF V600 Mutant Solid Tumor	10	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Part B - BRAF V600 mutant solid tumor	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part B - BRAF V600 mutant solid tumor' type=EXPERIMENTAL		NO	NORMALIZED	Part B - BRAF V600 mutant solid tumor	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants with BRAF V600 mutant solid tumors treated with trametinib 0.025 mg/kg/day
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part C - TMT 0.025 mg/kg/Day + 50% DRB RP2D	3	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Part C - TMT 0.025 mg/kg/day + 50% DRB RP2D	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part C - TMT 0.025 mg/kg/day + 50% DRB RP2D' type=EXPERIMENTAL		NO	NORMALIZED	Part C - TMT 0.025 mg/kg/day + 50% DRB RP2D	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants treated with a combination therapy of trametinib (0.025 mg/kg/day) plus 50% of the recommended phase II dose (RP2D) of dabrafenib monotherapy (2.63 mg/kg/day for \<12 years old subjects and 2.25 mg/kg/day for ≥12 years old subjects)
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part C - TMT 0.025 mg/kg/Day + 100% DRB RP2D	9	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Part C - TMT 0.025 mg/kg/day + 100% DRB RP2D	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part C - TMT 0.025 mg/kg/day + 100% DRB RP2D' type=EXPERIMENTAL		NO	NORMALIZED	Part C - TMT 0.025 mg/kg/day + 100% DRB RP2D	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants treated with a combination therapy of trametinib (0.025 mg/kg/day) plus 100% of the recommended phase II dose (RP2D) of dabrafenib monotherapy (5.25 mg/kg/day for \<12 years old subjects and 4.5 mg/kg/day for ≥12 years old subjects)
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part C - TMT 0.032 mg/kg/Day + 100% DRB RP2D	5	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Part C - TMT 0.032 mg/kg/day + 100% DRB RP2D	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part C - TMT 0.032 mg/kg/day + 100% DRB RP2D' type=EXPERIMENTAL		NO	NORMALIZED	Part C - TMT 0.032 mg/kg/day + 100% DRB RP2D	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants under 6 years of age treated with a combination therapy of trametinib (0.032 mg/kg/day) with 100% of the recommended phase II dose (RP2D) of dabrafenib monotherapy (5.25 mg/kg/day)
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part D - LGG	19	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_BYTE_EXACT	LABEL_IN_THIS_PRODUCER	Part D - LGG	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part D - LGG' type=EXPERIMENTAL		NO	EXACT	Part D - LGG	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants with low grade glioma (LGG) treated with a combination therapy of trametinib (0.032 mg/kg/day for \< 6 years old subjects and 0.025 mg/kg/day for ≥ 6 years old subjects) plus 100% of the recommended phase II dose (RP2D) of dabrafenib monotherapy (5.25 mg/kg/day for \<12 years old subjects and 4.5 mg/kg/day for ≥12 years old subjects)
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part D - LCH	9	2014_2017	bor	13	13	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_BYTE_EXACT	LABEL_IN_THIS_PRODUCER	Part D - LCH	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Part D - LCH' type=EXPERIMENTAL		NO	EXACT	Part D - LCH	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants with Langerhans cell histiocytosis (LCH) treated with a combination therapy of trametinib (0.032 mg/kg/day for \< 6 years old subjects and 0.025 mg/kg/day for ≥ 6 years old subjects) plus 100% of the recommended phase II dose (RP2D) of dabrafenib monotherapy (5.25 mg/kg/day for \<12 years old subjects and 4.5 mg/kg/day for ≥12 years old subjects)
