nct	group_norm	payload	results_group_id	om_type	participants_denom	n_competing	om_indices	constructs	assessment_criteria	classification	distinguishing_fields	selected_om_index	selected_title	would_change_selection	alternative_if_construct_rule_added	competing_titles	competing_timeframes	competing_population_descriptions	competing_paramtypes	competing_units	notes
NCT04179864	phase 2: tazemetostat 1200 mg + enzalutamide	ctg_results_bor_2018_2021	OG002	SECONDARY	10	3	4;5;6	ORR;BOR_DISTRIBUTION;DCR	none;none;PCWG+RECIST1.1	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION|DCR; assessmentCriteria=none|none|PCWG+RECIST1.1; timeFrame; populationDescription	4	Phase 1b and 2: Objective Response Rate (ORR)	NO		Phase 1b and 2: Objective Response Rate (ORR) ||| Phase 1b and 2: Best Overall Response (BOR) ||| Phase 1b and 2: Disease Control Rate (DCR) at 6 Months	Tumor assessments performed at screening (within 4 weeks of randomization) and every 8 weeks for first 6 months and then every 12 weeks thereafter, until death, PD, unacceptable toxicity, consent withdrawal, or termination of study.Approximately 259 weeks ||| Tumor assessments performed at screening (within 4 weeks of randomization) and every 8 weeks for first 6 months and then every 12 weeks thereafter, until death, PD, unacceptable toxicity, consent withdrawal, or termination of study.Approximately 259 weeks ||| Baseline and at 6 months (24 weeks)	"Phase 1b: Safety population included all participants who received any dose of study drugs. Phase 2: ITT population included all participants who were randomized into study. Only those participants with response are reported. As pre-specified in SAP, efficacy results for phase 1b were performed by ""treatment group"" for Phase 1b which refers to 1) Tazemetostat + Enzalutamide and 2) Tazemetostat + Abiraterone/Prednisone regardless of dose level, hence pooled data for Phase 1b is presented. ||| Phase 1b: Safety population included all participants who received any dose of study drugs. Phase 2: ITT population included all participants who were randomized into study. Only those participants with response are reported. As pre-specified in SAP, efficacy results for phase 1b were performed by ""treatment group"" for Phase 1b which refers to 1) Tazemetostat + Enzalutamide and 2) Tazemetostat + Abiraterone/Prednisone regardless of dose level, hence pooled data for Phase 1b is presented. ||| Phase 1b:Safety population:all participants who received any dose of study drugs.Phase 2:ITT population:all participants who were randomized into study.Only those participants with data collected at specified timepoints are reported. As pre-specified in SAP, efficacy results for phase 1b were performed by ""treatment group"" for Phase 1b which refers to 1) Tazemetostat + Enzalutamide and 2) Tazemetostat + Abiraterone/Prednisone regardless of dose level, hence pooled data for Phase 1b is presented."	NUMBER;NUMBER;NUMBER	percentage of participants;percentage of participants;percentage of participants	
NCT04179864	phase 2: enzalutamide	ctg_results_bor_2018_2021	OG003	SECONDARY	14	3	4;5;6	ORR;BOR_DISTRIBUTION;DCR	none;none;PCWG+RECIST1.1	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION|DCR; assessmentCriteria=none|none|PCWG+RECIST1.1; timeFrame; populationDescription	4	Phase 1b and 2: Objective Response Rate (ORR)	NO		Phase 1b and 2: Objective Response Rate (ORR) ||| Phase 1b and 2: Best Overall Response (BOR) ||| Phase 1b and 2: Disease Control Rate (DCR) at 6 Months	Tumor assessments performed at screening (within 4 weeks of randomization) and every 8 weeks for first 6 months and then every 12 weeks thereafter, until death, PD, unacceptable toxicity, consent withdrawal, or termination of study.Approximately 259 weeks ||| Tumor assessments performed at screening (within 4 weeks of randomization) and every 8 weeks for first 6 months and then every 12 weeks thereafter, until death, PD, unacceptable toxicity, consent withdrawal, or termination of study.Approximately 259 weeks ||| Baseline and at 6 months (24 weeks)	"Phase 1b: Safety population included all participants who received any dose of study drugs. Phase 2: ITT population included all participants who were randomized into study. Only those participants with response are reported. As pre-specified in SAP, efficacy results for phase 1b were performed by ""treatment group"" for Phase 1b which refers to 1) Tazemetostat + Enzalutamide and 2) Tazemetostat + Abiraterone/Prednisone regardless of dose level, hence pooled data for Phase 1b is presented. ||| Phase 1b: Safety population included all participants who received any dose of study drugs. Phase 2: ITT population included all participants who were randomized into study. Only those participants with response are reported. As pre-specified in SAP, efficacy results for phase 1b were performed by ""treatment group"" for Phase 1b which refers to 1) Tazemetostat + Enzalutamide and 2) Tazemetostat + Abiraterone/Prednisone regardless of dose level, hence pooled data for Phase 1b is presented. ||| Phase 1b:Safety population:all participants who received any dose of study drugs.Phase 2:ITT population:all participants who were randomized into study.Only those participants with data collected at specified timepoints are reported. As pre-specified in SAP, efficacy results for phase 1b were performed by ""treatment group"" for Phase 1b which refers to 1) Tazemetostat + Enzalutamide and 2) Tazemetostat + Abiraterone/Prednisone regardless of dose level, hence pooled data for Phase 1b is presented."	NUMBER;NUMBER;NUMBER	percentage of participants;percentage of participants;percentage of participants	
NCT04024436	futibatinib plus fulvestrant (cohort 4)	ctg_results_bor_2018_2021	OG000	SECONDARY	22	2	4;5	ORR;CBR	none;none	BASIS_EXISTS	construct=ORR|CBR; populationDescription	4	Overall Response Rate (ORR) - Cohort 4	NO		Overall Response Rate (ORR) - Cohort 4 ||| Clinical Benefit Rate (CBR) - Cohort 1,2, and 4	At the end of every 2 cycles until disease progression (up to 40 months) ||| At the end of every 2 cycles until disease progression (up to 40 months)	All treated population included all enrolled participants who received at least 1 dose of study drug. This outcome measure was planned to be reported for only Cohort 4 as pre-specified in Protocol and SAP. ||| All treated population included all enrolled participants who received at least 1 dose of study drug. This outcome measure was planned to be reported for only Cohorts 1, 2 and 4 as pre-specified in Protocol and SAP.	NUMBER;NUMBER	percentage of participants;percentage of participants	
NCT03582033	part a: sea-bcma 100mg	ctg_results_bor_2018_2021	OG000	SECONDARY	2	2	29;33	ORR;BOR_DISTRIBUTION	IMWG;IMWG	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION	29	Objective Response Rate (ORR) as Per the International Myeloma Working Group (IMWG) Uniform Response Criteria: Part A	NO		Objective Response Rate (ORR) as Per the International Myeloma Working Group (IMWG) Uniform Response Criteria: Part A ||| Percentage of Participants With Best Overall Response (BOR) as Per the IMWG Uniform Response Criteria: Part A	From the first dose of study treatment until the first documented sCR or CR or PR or VGPR or new anti-cancer therapies or death, whichever occurred first (maximum up to 45 months) ||| From the first dose of study treatment until the first documented sCR or CR or PR or VGPR or new anti-cancer therapies or death, whichever occurred first (maximum up to 45 months)	All treated participants analysis set included all treated participants who received any amount of SEA-BCMA. ||| All treated participants analysis set included all treated participants who received any amount of SEA-BCMA.	NUMBER;NUMBER	percentage of participants;percentage of participants	
NCT03582033	part a: sea-bcma 200mg	ctg_results_bor_2018_2021	OG001	SECONDARY	2	2	29;33	ORR;BOR_DISTRIBUTION	IMWG;IMWG	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION	29	Objective Response Rate (ORR) as Per the International Myeloma Working Group (IMWG) Uniform Response Criteria: Part A	NO		Objective Response Rate (ORR) as Per the International Myeloma Working Group (IMWG) Uniform Response Criteria: Part A ||| Percentage of Participants With Best Overall Response (BOR) as Per the IMWG Uniform Response Criteria: Part A	From the first dose of study treatment until the first documented sCR or CR or PR or VGPR or new anti-cancer therapies or death, whichever occurred first (maximum up to 45 months) ||| From the first dose of study treatment until the first documented sCR or CR or PR or VGPR or new anti-cancer therapies or death, whichever occurred first (maximum up to 45 months)	All treated participants analysis set included all treated participants who received any amount of SEA-BCMA. ||| All treated participants analysis set included all treated participants who received any amount of SEA-BCMA.	NUMBER;NUMBER	percentage of participants;percentage of participants	
NCT03582033	part a: sea-bcma 400mg	ctg_results_bor_2018_2021	OG002	SECONDARY	2	2	29;33	ORR;BOR_DISTRIBUTION	IMWG;IMWG	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION	29	Objective Response Rate (ORR) as Per the International Myeloma Working Group (IMWG) Uniform Response Criteria: Part A	NO		Objective Response Rate (ORR) as Per the International Myeloma Working Group (IMWG) Uniform Response Criteria: Part A ||| Percentage of Participants With Best Overall Response (BOR) as Per the IMWG Uniform Response Criteria: Part A	From the first dose of study treatment until the first documented sCR or CR or PR or VGPR or new anti-cancer therapies or death, whichever occurred first (maximum up to 45 months) ||| From the first dose of study treatment until the first documented sCR or CR or PR or VGPR or new anti-cancer therapies or death, whichever occurred first (maximum up to 45 months)	All treated participants analysis set included all treated participants who received any amount of SEA-BCMA. ||| All treated participants analysis set included all treated participants who received any amount of SEA-BCMA.	NUMBER;NUMBER	percentage of participants;percentage of participants	
NCT03582033	part a: sea-bcma 800mg	ctg_results_bor_2018_2021	OG003	SECONDARY	7	2	29;33	ORR;BOR_DISTRIBUTION	IMWG;IMWG	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION	29	Objective Response Rate (ORR) as Per the International Myeloma Working Group (IMWG) Uniform Response Criteria: Part A	NO		Objective Response Rate (ORR) as Per the International Myeloma Working Group (IMWG) Uniform Response Criteria: Part A ||| Percentage of Participants With Best Overall Response (BOR) as Per the IMWG Uniform Response Criteria: Part A	From the first dose of study treatment until the first documented sCR or CR or PR or VGPR or new anti-cancer therapies or death, whichever occurred first (maximum up to 45 months) ||| From the first dose of study treatment until the first documented sCR or CR or PR or VGPR or new anti-cancer therapies or death, whichever occurred first (maximum up to 45 months)	All treated participants analysis set included all treated participants who received any amount of SEA-BCMA. ||| All treated participants analysis set included all treated participants who received any amount of SEA-BCMA.	NUMBER;NUMBER	percentage of participants;percentage of participants	
NCT03582033	part a: sea-bcma 1600mg	ctg_results_bor_2018_2021	OG004	SECONDARY	22	2	29;33	ORR;BOR_DISTRIBUTION	IMWG;IMWG	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION	29	Objective Response Rate (ORR) as Per the International Myeloma Working Group (IMWG) Uniform Response Criteria: Part A	NO		Objective Response Rate (ORR) as Per the International Myeloma Working Group (IMWG) Uniform Response Criteria: Part A ||| Percentage of Participants With Best Overall Response (BOR) as Per the IMWG Uniform Response Criteria: Part A	From the first dose of study treatment until the first documented sCR or CR or PR or VGPR or new anti-cancer therapies or death, whichever occurred first (maximum up to 45 months) ||| From the first dose of study treatment until the first documented sCR or CR or PR or VGPR or new anti-cancer therapies or death, whichever occurred first (maximum up to 45 months)	All treated participants analysis set included all treated participants who received any amount of SEA-BCMA. ||| All treated participants analysis set included all treated participants who received any amount of SEA-BCMA.	NUMBER;NUMBER	percentage of participants;percentage of participants	
NCT04885998	part 1 cohort 1: tarlatamab dose a/dose b + amg 404	ctg_results_bor_2018_2021	OG000	SECONDARY	7	2	2;4	ORR;DCR	RECIST1.1+mRECIST;RECIST1.1+mRECIST	BASIS_EXISTS	construct=ORR|DCR	2	Objective Response Rate Per Modified Response Evaluation Criteria in Solid Tumors (RECIST) Version 1.1	NO		Objective Response Rate Per Modified Response Evaluation Criteria in Solid Tumors (RECIST) Version 1.1 ||| Disease Control Rate Per Modified RECIST v1.1	From first dose of IP up to a minimum of last dose date + 65 days or EOS; median (min, max) duration was 4.2 (0.4, 25.4) months ||| From first dose of IP up to a minimum of last dose date + 65 days or EOS; median (min, max) duration was 4.2 (0.4, 25.4) months	The safety analysis set included all participants who received at least 1 dose of IP (tarlatamab or AMG 404). ||| The safety analysis set included all participants who received at least 1 dose of IP (tarlatamab or AMG 404).	NUMBER;NUMBER	percentage of participants;percentage of participants	
NCT04885998	part 1 cohort 2: tarlatamab dose a/dose c + amg 404	ctg_results_bor_2018_2021	OG001	SECONDARY	5	2	2;4	ORR;DCR	RECIST1.1+mRECIST;RECIST1.1+mRECIST	BASIS_EXISTS	construct=ORR|DCR	2	Objective Response Rate Per Modified Response Evaluation Criteria in Solid Tumors (RECIST) Version 1.1	NO		Objective Response Rate Per Modified Response Evaluation Criteria in Solid Tumors (RECIST) Version 1.1 ||| Disease Control Rate Per Modified RECIST v1.1	From first dose of IP up to a minimum of last dose date + 65 days or EOS; median (min, max) duration was 4.2 (0.4, 25.4) months ||| From first dose of IP up to a minimum of last dose date + 65 days or EOS; median (min, max) duration was 4.2 (0.4, 25.4) months	The safety analysis set included all participants who received at least 1 dose of IP (tarlatamab or AMG 404). ||| The safety analysis set included all participants who received at least 1 dose of IP (tarlatamab or AMG 404).	NUMBER;NUMBER	percentage of participants;percentage of participants	
