nct	group_norm	group_title_source	results_group_id	payload	n_candidates	outcome_indices	selected_index	outcome_type	participants_denominator	classification	primary_basis	all_bases	distinguishing_field	values_by_index	titles_by_index	reported_cells_differ	would_change_selection	would_change_to_index
NCT02718911	cohort d4a: ly3022855 (100 mg,qw)+durvalumab (750mg,q2w)	Cohort D4A: LY3022855 (100 mg,QW)+Durvalumab (750mg,Q2W)	1:OG003,2:OG003	ctg_results_bor_2014_2017.txt	2	1,2	1	SECONDARY	5	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[1] ORR || [2] DCR	[1] Percentage of Participants Who Exhibit Complete Response (CR) or Partial Response (PR) [Overall Response Rate … || [2] Percentage of Participants Who Exhibit Stable Disease (SD) or CR or PR [Disease Control Rate (DCR)]	True	NOT_DETERMINED	
NCT02718911	cohort t1a: ly3022855 (50 mg,qw) +tremelimumab (75mg,q4w)	Cohort T1A: LY3022855 (50 mg,QW) +Tremelimumab (75mg,Q4W)	1:OG004,2:OG004	ctg_results_bor_2014_2017.txt	2	1,2	1	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[1] ORR || [2] DCR	[1] Percentage of Participants Who Exhibit Complete Response (CR) or Partial Response (PR) [Overall Response Rate … || [2] Percentage of Participants Who Exhibit Stable Disease (SD) or CR or PR [Disease Control Rate (DCR)]	True	NOT_DETERMINED	
NCT02718911	cohort t2a: ly3022855 (100 mg,qw) +tremelimumab (75mg,q4w)	Cohort T2A: LY3022855 (100 mg,QW) +Tremelimumab (75mg,Q4W)	1:OG005,2:OG005	ctg_results_bor_2014_2017.txt	2	1,2	1	SECONDARY	5	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[1] ORR || [2] DCR	[1] Percentage of Participants Who Exhibit Complete Response (CR) or Partial Response (PR) [Overall Response Rate … || [2] Percentage of Participants Who Exhibit Stable Disease (SD) or CR or PR [Disease Control Rate (DCR)]	True	NOT_DETERMINED	
NCT02718911	cohort t3a: ly3022855 (100 mg,qw) +tremelimumab (225 mg,q4w)	Cohort T3A: LY3022855 (100 mg,QW) +Tremelimumab (225 mg,Q4W)	1:OG006,2:OG006	ctg_results_bor_2014_2017.txt	2	1,2	1	SECONDARY	5	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[1] ORR || [2] DCR	[1] Percentage of Participants Who Exhibit Complete Response (CR) or Partial Response (PR) [Overall Response Rate … || [2] Percentage of Participants Who Exhibit Stable Disease (SD) or CR or PR [Disease Control Rate (DCR)]	True	NOT_DETERMINED	
NCT02718911	cohort t4a: ly3022855 (100 mg,qw) +tremelimumab (750 mg,q4w)	Cohort T4A: LY3022855 (100 mg,QW) +Tremelimumab (750 mg,Q4W)	1:OG007,2:OG007	ctg_results_bor_2014_2017.txt	2	1,2	1	SECONDARY	5	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[1] ORR || [2] DCR	[1] Percentage of Participants Who Exhibit Complete Response (CR) or Partial Response (PR) [Overall Response Rate … || [2] Percentage of Participants Who Exhibit Stable Disease (SD) or CR or PR [Disease Control Rate (DCR)]	True	NOT_DETERMINED	
NCT02725268	paclitaxel 80 mg/m^2	Paclitaxel 80 mg/m^2	4:OG000,5:OG000,6:OG000	ctg_results_bor_2014_2017.txt	3	4,5,6	4	SECONDARY	87	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[4] ORR || [5] CBR || [6] CBR	[4] Overall Response Rate (ORR) || [5] Clinical Benefit Rate (CBR) || [6] Clinical Benefit Rate (CBR) at Week 16 (CBR-16)	True	NOT_DETERMINED	
NCT02725268	paclitaxel 80 mg/m^2 + sapanisertib 4 mg	Paclitaxel 80 mg/m^2 + Sapanisertib 4 mg	4:OG001,5:OG001,6:OG001	ctg_results_bor_2014_2017.txt	3	4,5,6	4	SECONDARY	86	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[4] ORR || [5] CBR || [6] CBR	[4] Overall Response Rate (ORR) || [5] Clinical Benefit Rate (CBR) || [6] Clinical Benefit Rate (CBR) at Week 16 (CBR-16)	True	NOT_DETERMINED	
NCT02725268	sapanisertib 30 mg	Sapanisertib 30 mg	4:OG002,5:OG002,6:OG002	ctg_results_bor_2014_2017.txt	3	4,5,6	4	SECONDARY	41	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[4] ORR || [5] CBR || [6] CBR	[4] Overall Response Rate (ORR) || [5] Clinical Benefit Rate (CBR) || [6] Clinical Benefit Rate (CBR) at Week 16 (CBR-16)	True	NOT_DETERMINED	
NCT02725268	sapanisertib 4 mg + mln1117 200 mg	Sapanisertib 4 mg + MLN1117 200 mg	4:OG003,5:OG003,6:OG003	ctg_results_bor_2014_2017.txt	3	4,5,6	4	SECONDARY	20	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[4] ORR || [5] CBR || [6] CBR	[4] Overall Response Rate (ORR) || [5] Clinical Benefit Rate (CBR) || [6] Clinical Benefit Rate (CBR) at Week 16 (CBR-16)	True	NOT_DETERMINED	
NCT02729896	dose-escalation and expansion fl cohort 1.8 mg	Dose-Escalation and Expansion FL Cohort 1.8 mg	2:OG001,3:OG001	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	7	BASIS_EXISTS	MODALITY	MODALITY	title+description (imaging modality)	[2] PET || [3] CT_ALONE	[2] Percentage of Participants With Objective Response (CR + PR) at EOI, as Determined by the Investigator on the … || [3] Percentage of Participants With Objective Response (CR + PR) at EOI, as Determined by the Investigator on the …	False	NOT_DETERMINED	
NCT02729896	dose-escalation fl cohort 1.4 mg	Dose-Escalation FL Cohort 1.4 mg	2:OG000,3:OG000	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	3	BASIS_EXISTS	MODALITY	MODALITY	title+description (imaging modality)	[2] PET || [3] CT_ALONE	[2] Percentage of Participants With Objective Response (CR + PR) at EOI, as Determined by the Investigator on the … || [3] Percentage of Participants With Objective Response (CR + PR) at EOI, as Determined by the Investigator on the …	False	NOT_DETERMINED	
NCT02729896	safety run-in phase	Safety Run-In Phase	2:OG002,3:OG002	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	16	BASIS_EXISTS	MODALITY	MODALITY	title+description (imaging modality)	[2] PET || [3] CT_ALONE	[2] Percentage of Participants With Objective Response (CR + PR) at EOI, as Determined by the Investigator on the … || [3] Percentage of Participants With Objective Response (CR + PR) at EOI, as Determined by the Investigator on the …	False	NOT_DETERMINED	
NCT02732119	cohort a	Cohort A	4:OG000,5:OG000	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	8	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|POPULATION|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[4] BOR || [5] CBR	[4] Best Overall Responses (BOR) Summary Table as Per Central Review by Cohort - Phase I || [5] Clinical Benefit Rate as Per Central Review by Dose Cohort - Phase I	True	NOT_DETERMINED	
NCT02732119	cohort b	Cohort B	4:OG001,5:OG001	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	10	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|POPULATION|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[4] BOR || [5] CBR	[4] Best Overall Responses (BOR) Summary Table as Per Central Review by Cohort - Phase I || [5] Clinical Benefit Rate as Per Central Review by Dose Cohort - Phase I	True	NOT_DETERMINED	
NCT02732119	cohort c	Cohort C	4:OG002,5:OG002	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	7	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|POPULATION|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[4] BOR || [5] CBR	[4] Best Overall Responses (BOR) Summary Table as Per Central Review by Cohort - Phase I || [5] Clinical Benefit Rate as Per Central Review by Dose Cohort - Phase I	True	NOT_DETERMINED	
NCT02733042	part 1, arm a: dur 1500 mg + len 10 mg + rit 375 mg/m2	Part 1, Arm A: DUR 1500 mg + LEN 10 mg + RIT 375 mg/m²	2:OG002,3:OG002	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	5	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 1, arm a: dur 1500 mg + len 20 mg	Part 1, Arm A: DUR 1500 mg + LEN 20 mg	2:OG000,3:OG000	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	3	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	True	NOT_DETERMINED	
NCT02733042	part 1, arm a: dur 1500 mg + len 20 mg + rit 375 mg/m2	Part 1, Arm A: DUR 1500 mg + LEN 20 mg + RIT 375 mg/m²	2:OG001,3:OG001	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	3	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 1, arm b: dur 1500 mg + ibr 420 mg	Part 1, Arm B: DUR 1500 mg + IBR 420 mg	2:OG003,3:OG003	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	3	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 1, arm b: dur 1500 mg + ibr 560 mg	Part 1, Arm B: DUR 1500 mg + IBR 560 mg	2:OG004,3:OG004	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	4	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 1, arm c: dur 1500 mg + ben 70 mg/m2	Part 1, Arm C: DUR 1500 mg + BEN 70 mg/m²	2:OG006,3:OG006	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	0	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 1, arm c: dur 1500 mg + rit 375 mg/m2	Part 1, Arm C: DUR 1500 mg + RIT 375 mg/m²	2:OG005,3:OG005	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	3	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 1, arm c: dur 1500 mg + rit 375 mg/m2 + ben 70 mg/m2	Part 1, Arm C: DUR 1500 mg + RIT 375 mg/m² + BEN 70 mg/m²	2:OG007,3:OG007	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	4	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 1, arm c: dur 1500 mg + rit 375 mg/m2 + ben 90 mg/m2	Part 1, Arm C: DUR 1500 mg + RIT 375 mg/m² + BEN 90 mg/m²	2:OG008,3:OG008	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	4	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 2 arm c dlbcl: dur 1500 mg + rit 375 mg/m2 + ben 70 mg/m2	Part 2 Arm C DLBCL: DUR 1500 mg + RIT 375 mg/m² + BEN 70 mg/m²	2:OG012,3:OG012	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	10	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 2, arm b cll/sll: dur 1500 mg + ibr 420 mg	Part 2, Arm B CLL/SLL: DUR 1500 mg + IBR 420 mg	2:OG009,3:OG009	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	9	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	True	NOT_DETERMINED	
NCT02733042	part 2, arm b mcl: dur 1500 mg + ibr 560 mg	Part 2, Arm B MCL: DUR 1500 mg + IBR 560 mg	2:OG010,3:OG010	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	10	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	True	NOT_DETERMINED	
NCT02733042	part 2, arm c cll/sll: dur 1500 mg + rit 375 mg/m2 + ben 70 mg/m2	Part 2, Arm C CLL/SLL: DUR 1500 mg + RIT 375 mg/m² + BEN 70 mg/m²	2:OG013,3:OG013	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	4	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 2, arm c fl: dur 1500 mg + rit 375 mg/m2 + ben 70 mg/m2	Part 2, Arm C FL: DUR 1500 mg + RIT 375 mg/m² + BEN 70 mg/m²	2:OG011,3:OG011	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	9	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 2, arm d cll/sll: dur 1500 mg	Part 2, Arm D CLL/SLL: DUR 1500 mg	2:OG016,3:OG016	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	2	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 2, arm d dlbcl: dur 1500 mg	Part 2, Arm D DLBCL: DUR 1500 mg	2:OG015,3:OG015	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	10	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 2, arm d fl: dur 1500 mg	Part 2, Arm D FL: DUR 1500 mg	2:OG014,3:OG014	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	5	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 2, arm d hl: dur 1500 mg	Part 2, Arm D HL: DUR 1500 mg	2:OG018,3:OG018	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	5	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02733042	part 2, arm d mcl: dur 1500 mg	Part 2, Arm D MCL: DUR 1500 mg	2:OG017,3:OG017	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	5	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|TIME_FRAME	title+description (named criteria set/version)	[2] Lugano|IWG|IWCLL || [3] Cheson|Lugano|IWG|IWCLL	[2] Overall Response Rate (ORR) During Durvalumab Treatment || [3] Overall Response Rate During the Entire Study	False	NOT_DETERMINED	
NCT02737072	20 mg ly2510924 + 1500 mg durvalumab	20 mg LY2510924 + 1500 mg Durvalumab	4:OG000,5:OG000	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[4] ORR || [5] DCR	[4] Percentage of Participants With Best Overall Response of Complete Response (CR) or Partial Response (PR) [Obje… || [5] Percentage of Participants With CR, PR, or Stable Disease (SD) (Disease Control Rate [DCR])	True	NOT_DETERMINED	
NCT02737072	30 mg ly2510924 + 1500 mg durvalumab	30 mg LY2510924 + 1500 mg Durvalumab	4:OG001,5:OG001	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[4] ORR || [5] DCR	[4] Percentage of Participants With Best Overall Response of Complete Response (CR) or Partial Response (PR) [Obje… || [5] Percentage of Participants With CR, PR, or Stable Disease (SD) (Disease Control Rate [DCR])	True	NOT_DETERMINED	
NCT02737072	40 mg ly2510924 + 1500 mg durvalumab	40 mg LY2510924 + 1500 mg Durvalumab	4:OG002,5:OG002	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[4] ORR || [5] DCR	[4] Percentage of Participants With Best Overall Response of Complete Response (CR) or Partial Response (PR) [Obje… || [5] Percentage of Participants With CR, PR, or Stable Disease (SD) (Disease Control Rate [DCR])	False	NOT_DETERMINED	
NCT02755597	placebo + bortezomib and dexamethasone	Placebo + Bortezomib and Dexamethasone	1:OG001,10:OG001	ctg_placebo_onc_2014_2017.txt	2	1,10	1	SECONDARY	97	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH	title/description (response-depth threshold)	[1] VGPR+ || [10] FULL	[1] Very Good Partial Response (VGPR) or Better Response Rate || [10] Overall Response Rate (ORR)	True	YES	10
NCT02755597	venetoclax + bortezomib and dexamethasone	Venetoclax + Bortezomib and Dexamethasone	1:OG000,10:OG000	ctg_placebo_onc_2014_2017.txt	2	1,10	1	SECONDARY	194	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH	title/description (response-depth threshold)	[1] VGPR+ || [10] FULL	[1] Very Good Partial Response (VGPR) or Better Response Rate || [10] Overall Response Rate (ORR)	True	YES	10
NCT02756364	arm a: fulvestrant 500 mg	Arm A: Fulvestrant 500 mg	3:OG000,4:OG000	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	46	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[3] ORR || [4] CBR	[3] Objective Response Rate (ORR) || [4] Clinical Benefit Rate (CBR)	True	NOT_DETERMINED	
NCT02756364	arm b: fulvestrant 500 mg + sapanisertib 4 mg qd	Arm B: Fulvestrant 500 mg + Sapanisertib 4 mg QD	3:OG001,4:OG001	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	47	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[3] ORR || [4] CBR	[3] Objective Response Rate (ORR) || [4] Clinical Benefit Rate (CBR)	True	NOT_DETERMINED	
NCT02756364	arm c: fulvestrant 500 mg + sapanisertib 30 mg qw	Arm C: Fulvestrant 500 mg + Sapanisertib 30 mg QW	3:OG002,4:OG002	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	47	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[3] ORR || [4] CBR	[3] Objective Response Rate (ORR) || [4] Clinical Benefit Rate (CBR)	True	NOT_DETERMINED	
NCT02759835	all participants in cohorts 1, 2, and 3	All Participants in Cohorts 1, 2, and 3	9:OG000,12:OG000	ctg_results_bor_2014_2017.txt	2	9,12	9	SECONDARY	36	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|STRUCTURE	title (endpoint construct named)	[9] BOR || [12] DCR	[9] Best Overall Response - All Participants || [12] Disease Control Rate (DCR) - All Participants	True	NOT_DETERMINED	
