record_type	nct_id	shard	outcome_measure_index	outcome_measure_title	group_id	group_title	class_index	class_title	category_index	category_title	category_value	category_is_integer	producer_label	producer_kept	class_all_category_sum	reported_denominator	contributing_class_sum	residual_sum_minus_reported	n_contributing_classes	verdict	note	source_pointer
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG007	BI 836826 100 mg iv (Korean Patients)	0		2	Partial remission	0	yes	PR	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG007] :: classes[0] :: categories[2]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG007	BI 836826 100 mg iv (Korean Patients)	0		3	Stable disease	2	yes	SD	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG007] :: classes[0] :: categories[3]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG007	BI 836826 100 mg iv (Korean Patients)	0		4	Progressive disease	2	yes	PD	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG007] :: classes[0] :: categories[4]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG007	BI 836826 100 mg iv (Korean Patients)	0		5	Missing	0	yes		dropped	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG007] :: classes[0] :: categories[5]
CLASS	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG008	BI 836826 150 mg iv (Caucasian Patients)	0								6	6	6	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR ; sum of cells 5 != reported denominator 6 (difference -1)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG008] :: classes[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG008	BI 836826 150 mg iv (Caucasian Patients)	0		0	Complete remission	0	yes	CR	overwritten	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG008] :: classes[0] :: categories[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG008	BI 836826 150 mg iv (Caucasian Patients)	0		1	Complete remission unconfirmed	0	yes	CR	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG008] :: classes[0] :: categories[1]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG008	BI 836826 150 mg iv (Caucasian Patients)	0		2	Partial remission	0	yes	PR	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG008] :: classes[0] :: categories[2]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG008	BI 836826 150 mg iv (Caucasian Patients)	0		3	Stable disease	0	yes	SD	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG008] :: classes[0] :: categories[3]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG008	BI 836826 150 mg iv (Caucasian Patients)	0		4	Progressive disease	5	yes	PD	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG008] :: classes[0] :: categories[4]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG008	BI 836826 150 mg iv (Caucasian Patients)	0		5	Missing	1	yes		dropped	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG008] :: classes[0] :: categories[5]
CLASS	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG009	BI 836826 200 mg iv (Caucasian Patients)	0								7	7	7	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR ; sum of cells 6 != reported denominator 7 (difference -1)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG009] :: classes[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG009	BI 836826 200 mg iv (Caucasian Patients)	0		0	Complete remission	0	yes	CR	overwritten	7	7	7	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG009] :: classes[0] :: categories[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG009	BI 836826 200 mg iv (Caucasian Patients)	0		1	Complete remission unconfirmed	0	yes	CR	yes	7	7	7	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG009] :: classes[0] :: categories[1]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG009	BI 836826 200 mg iv (Caucasian Patients)	0		2	Partial remission	0	yes	PR	yes	7	7	7	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG009] :: classes[0] :: categories[2]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG009	BI 836826 200 mg iv (Caucasian Patients)	0		3	Stable disease	2	yes	SD	yes	7	7	7	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG009] :: classes[0] :: categories[3]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG009	BI 836826 200 mg iv (Caucasian Patients)	0		4	Progressive disease	4	yes	PD	yes	7	7	7	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG009] :: classes[0] :: categories[4]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	3	Best Overall Response Based on All Assessment	OG009	BI 836826 200 mg iv (Caucasian Patients)	0		5	Missing	1	yes		dropped	7	7	7	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG009] :: classes[0] :: categories[5]
CLASS	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG000	BI 836826 1 mg iv (Caucasian Patients)	0								1	1	1	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG000] :: classes[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG000	BI 836826 1 mg iv (Caucasian Patients)	0		0	Complete remission	0	yes	CR	overwritten	1	1	1	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG000] :: classes[0] :: categories[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG000	BI 836826 1 mg iv (Caucasian Patients)	0		1	Complete remission unconfirmed	0	yes	CR	yes	1	1	1	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG000] :: classes[0] :: categories[1]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG000	BI 836826 1 mg iv (Caucasian Patients)	0		2	Partial remission	0	yes	PR	yes	1	1	1	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG000] :: classes[0] :: categories[2]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG000	BI 836826 1 mg iv (Caucasian Patients)	0		3	Stable disease	1	yes	SD	yes	1	1	1	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG000] :: classes[0] :: categories[3]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG000	BI 836826 1 mg iv (Caucasian Patients)	0		4	Progressive disease	0	yes	PD	yes	1	1	1	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG000] :: classes[0] :: categories[4]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG000	BI 836826 1 mg iv (Caucasian Patients)	0		5	Missing	0	yes		dropped	1	1	1	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG000] :: classes[0] :: categories[5]
CLASS	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG001	BI 836826 3 mg iv (Caucasian Patients)	0								4	4	4	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR ; sum of cells 3 != reported denominator 4 (difference -1)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG001] :: classes[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG001	BI 836826 3 mg iv (Caucasian Patients)	0		0	Complete remission	0	yes	CR	overwritten	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG001] :: classes[0] :: categories[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG001	BI 836826 3 mg iv (Caucasian Patients)	0		1	Complete remission unconfirmed	0	yes	CR	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG001] :: classes[0] :: categories[1]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG001	BI 836826 3 mg iv (Caucasian Patients)	0		2	Partial remission	0	yes	PR	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG001] :: classes[0] :: categories[2]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG001	BI 836826 3 mg iv (Caucasian Patients)	0		3	Stable disease	1	yes	SD	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG001] :: classes[0] :: categories[3]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG001	BI 836826 3 mg iv (Caucasian Patients)	0		4	Progressive disease	2	yes	PD	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG001] :: classes[0] :: categories[4]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG001	BI 836826 3 mg iv (Caucasian Patients)	0		5	Missing	1	yes		dropped	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG001] :: classes[0] :: categories[5]
CLASS	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG002	BI 836826 9 mg iv (Caucasian Patients)	0								3	3	3	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG002] :: classes[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG002	BI 836826 9 mg iv (Caucasian Patients)	0		0	Complete remission	0	yes	CR	overwritten	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG002] :: classes[0] :: categories[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG002	BI 836826 9 mg iv (Caucasian Patients)	0		1	Complete remission unconfirmed	0	yes	CR	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG002] :: classes[0] :: categories[1]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG002	BI 836826 9 mg iv (Caucasian Patients)	0		2	Partial remission	0	yes	PR	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG002] :: classes[0] :: categories[2]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG002	BI 836826 9 mg iv (Caucasian Patients)	0		3	Stable disease	1	yes	SD	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG002] :: classes[0] :: categories[3]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG002	BI 836826 9 mg iv (Caucasian Patients)	0		4	Progressive disease	2	yes	PD	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG002] :: classes[0] :: categories[4]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG002	BI 836826 9 mg iv (Caucasian Patients)	0		5	Missing	0	yes		dropped	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG002] :: classes[0] :: categories[5]
CLASS	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG003	BI 836826 25 mg iv (Caucasian Patients)	0								4	4	4	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG003] :: classes[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG003	BI 836826 25 mg iv (Caucasian Patients)	0		0	Complete remission	0	yes	CR	overwritten	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG003] :: classes[0] :: categories[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG003	BI 836826 25 mg iv (Caucasian Patients)	0		1	Complete remission unconfirmed	0	yes	CR	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG003] :: classes[0] :: categories[1]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG003	BI 836826 25 mg iv (Caucasian Patients)	0		2	Partial remission	0	yes	PR	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG003] :: classes[0] :: categories[2]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG003	BI 836826 25 mg iv (Caucasian Patients)	0		3	Stable disease	0	yes	SD	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG003] :: classes[0] :: categories[3]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG003	BI 836826 25 mg iv (Caucasian Patients)	0		4	Progressive disease	4	yes	PD	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG003] :: classes[0] :: categories[4]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG003	BI 836826 25 mg iv (Caucasian Patients)	0		5	Missing	0	yes		dropped	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG003] :: classes[0] :: categories[5]
CLASS	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG004	BI 836826 50 mg iv (Caucasian Patients)	0								6	6	6	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR ; sum of cells 5 != reported denominator 6 (difference -1)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG004] :: classes[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG004	BI 836826 50 mg iv (Caucasian Patients)	0		0	Complete remission	0	yes	CR	overwritten	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG004] :: classes[0] :: categories[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG004	BI 836826 50 mg iv (Caucasian Patients)	0		1	Complete remission unconfirmed	0	yes	CR	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG004] :: classes[0] :: categories[1]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG004	BI 836826 50 mg iv (Caucasian Patients)	0		2	Partial remission	0	yes	PR	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG004] :: classes[0] :: categories[2]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG004	BI 836826 50 mg iv (Caucasian Patients)	0		3	Stable disease	3	yes	SD	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG004] :: classes[0] :: categories[3]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG004	BI 836826 50 mg iv (Caucasian Patients)	0		4	Progressive disease	2	yes	PD	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG004] :: classes[0] :: categories[4]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG004	BI 836826 50 mg iv (Caucasian Patients)	0		5	Missing	1	yes		dropped	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG004] :: classes[0] :: categories[5]
CLASS	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG005	BI 836826 50mg iv (Korean Patients)	0								7	7	7	0	1	RECOVERABLE_DENOM_ONLY	cross-class overwrite with conflicting values for CR (last class wins)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG005] :: classes[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG005	BI 836826 50mg iv (Korean Patients)	0		0	Complete remission	1	yes	CR	overwritten	7	7	7	0	1	RECOVERABLE_DENOM_ONLY		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG005] :: classes[0] :: categories[0]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG005	BI 836826 50mg iv (Korean Patients)	0		1	Complete remission unconfirmed	0	yes	CR	yes	7	7	7	0	1	RECOVERABLE_DENOM_ONLY		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG005] :: classes[0] :: categories[1]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG005	BI 836826 50mg iv (Korean Patients)	0		2	Partial remission	0	yes	PR	yes	7	7	7	0	1	RECOVERABLE_DENOM_ONLY		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG005] :: classes[0] :: categories[2]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG005	BI 836826 50mg iv (Korean Patients)	0		3	Stable disease	1	yes	SD	yes	7	7	7	0	1	RECOVERABLE_DENOM_ONLY		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG005] :: classes[0] :: categories[3]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG005	BI 836826 50mg iv (Korean Patients)	0		4	Progressive disease	5	yes	PD	yes	7	7	7	0	1	RECOVERABLE_DENOM_ONLY		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG005] :: classes[0] :: categories[4]
CATEGORY	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG005	BI 836826 50mg iv (Korean Patients)	0		5	Missing	0	yes		dropped	7	7	7	0	1	RECOVERABLE_DENOM_ONLY		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG005] :: classes[0] :: categories[5]
CLASS	NCT01403948	ctg_results_bor_2010_2013	4	Best Overall Response Based on Imaging Data	OG006	BI 836826 100 mg iv (Caucasian Patients)	0								6	6	6	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR ; sum of cells 5 != reported denominator 6 (difference -1)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG006] :: classes[0]
