nct	om_title	group_title	n_arms_registered	v1_arm_link_state	v1_arm_link_evidence_code	v1_confirmed_registry_arm_label	v1_control_status	v2_arm_link_state	v2_arm_link_relation	v2_bound_arm_label	v2_bound_arm_registered_type_verbatim	v2_n_candidate_arms	v2_comparator_role	v2_registry_type_statement	v2_registry_type_statement_assumption	v2_leaf_claim_state	v2_leaf_claim_verification	v2_arm_link_source_locator	change_arm_link	change_comparator_class
NCT02046733	Objective Response (OR)	Nivolumab + Ipilimumab	2	CONFIRMED	LABEL_BYTE_EXACT	Nivolumab + Ipilimumab	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Nivolumab + Ipilimumab	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02046733	Objective Response (OR)	Observation	2	CONFIRMED	LABEL_BYTE_EXACT	Observation	CONTROL_NO_INTERVENTION_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Observation	NO_INTERVENTION	1	COMPARATOR_PROPOSED_BY_LABEL_MATCHED_ARM_TYPE	BOUND_ARM_REGISTERED_TYPE_IS_NO_INTERVENTION	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:COMPARATOR_SUPPORTED->COMPARATOR_PROPOSED
NCT02083653	Best Overall Response (OR) According to the Response Evaluation Criteria In Solid Tumors Version 1.1 (RECIST v1.1)	Arm A: Sym004 (12 mg/kg)	3	CONFIRMED	LABEL_BYTE_EXACT	Arm A: Sym004 (12 mg/kg)	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Arm A: Sym004 (12 mg/kg)	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02083653	Best Overall Response (OR) According to the Response Evaluation Criteria In Solid Tumors Version 1.1 (RECIST v1.1)	Arm B: Sym004 (9/6 mg/kg)	3	CONFIRMED	LABEL_BYTE_EXACT	Arm B: Sym004 (9/6 mg/kg)	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Arm B: Sym004 (9/6 mg/kg)	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02083653	Best Overall Response (OR) According to the Response Evaluation Criteria In Solid Tumors Version 1.1 (RECIST v1.1)	Arm C: Investigator's Choice	3	CONFIRMED	LABEL_BYTE_EXACT	Arm C: Investigator's Choice	CONTROL_ACTIVE_COMPARATOR_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Arm C: Investigator's Choice	ACTIVE_COMPARATOR	1	COMPARATOR_PROPOSED_BY_LABEL_MATCHED_ARM_TYPE	BOUND_ARM_REGISTERED_TYPE_IS_ACTIVE_COMPARATOR	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[2].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:COMPARATOR_SUPPORTED->COMPARATOR_PROPOSED
NCT02089334	Best Overall Response as Determined by RECIST v1.1.	125 mg/m^2 RX-0201 + Everolimus (Stage 1)	1	CONFIRMED_TYPE_ONLY	LEAF_SOLE_REGISTERED_ARM_TYPE_ONLY		NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group1.tsv:line 15; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED_TYPE_ONLY -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT02089334	Best Overall Response as Determined by RECIST v1.1.	200 mg/m^2/Day RX-0201 + Everolimus (Stage 1)	1	CONFIRMED_TYPE_ONLY	LEAF_SOLE_REGISTERED_ARM_TYPE_ONLY		NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group1.tsv:line 16; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED_TYPE_ONLY -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT02089334	Best Overall Response as Determined by RECIST v1.1.	250 mg/m^2/Day RX-0201 + Everolimus (Stage 1)	1	CONFIRMED_TYPE_ONLY	LEAF_SOLE_REGISTERED_ARM_TYPE_ONLY		NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group1.tsv:line 17; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED_TYPE_ONLY -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT02089334	Best Overall Response as Determined by RECIST v1.1.	RX-0201 Plus Everolimus (Stage 2)	1	CONFIRMED_TYPE_ONLY	LEAF_SOLE_REGISTERED_ARM_TYPE_ONLY		NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group1.tsv:line 18; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED_TYPE_ONLY -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part A - TMT 0.0125 mg/kg/Day	13	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Part A - TMT 0.0125 mg/kg/day	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_CASE_WS_FOLD+DESC_BYTE_EXACT	Part A - TMT 0.0125 mg/kg/day	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label and protocolSection.armsInterventionsModule.armGroups[0].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part A - TMT 0.025 mg/kg/Day	13	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Part A - TMT 0.025 mg/kg/day	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_CASE_WS_FOLD+DESC_BYTE_EXACT	Part A - TMT 0.025 mg/kg/day	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label and protocolSection.armsInterventionsModule.armGroups[1].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part A - TMT 0.032 mg/kg/Day	13	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Part A - TMT 0.032 mg/kg/day	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_CASE_WS_FOLD+DESC_BYTE_EXACT	Part A - TMT 0.032 mg/kg/day	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[2].label and protocolSection.armsInterventionsModule.armGroups[2].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part A - TMT 0.04 mg/kg/Day	13	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Part A - TMT 0.04 mg/kg/day	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_CASE_WS_FOLD+DESC_BYTE_EXACT	Part A - TMT 0.04 mg/kg/day	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[3].label and protocolSection.armsInterventionsModule.armGroups[3].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part B - BRAF V600 Mutant Solid Tumor	13	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Part B - BRAF V600 mutant solid tumor	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_CASE_WS_FOLD+DESC_BYTE_EXACT	Part B - BRAF V600 mutant solid tumor	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[7].label and protocolSection.armsInterventionsModule.armGroups[7].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part B - LGG Fusion	13	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Part B - LGG fusion	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_CASE_WS_FOLD	Part B - LGG fusion	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[5].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part B - NF-1 With PN	13	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Part B - NF-1 with PN	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_CASE_WS_FOLD+DESC_BYTE_EXACT	Part B - NF-1 with PN	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[6].label and protocolSection.armsInterventionsModule.armGroups[6].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part B - Neuroblastoma	13	CONFIRMED	LABEL_BYTE_EXACT	Part B - Neuroblastoma	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Part B - Neuroblastoma	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[4].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part C - TMT 0.025 mg/kg/Day + 100% DRB RP2D	13	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Part C - TMT 0.025 mg/kg/day + 100% DRB RP2D	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_CASE_WS_FOLD+DESC_BYTE_EXACT	Part C - TMT 0.025 mg/kg/day + 100% DRB RP2D	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[9].label and protocolSection.armsInterventionsModule.armGroups[9].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part C - TMT 0.025 mg/kg/Day + 50% DRB RP2D	13	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Part C - TMT 0.025 mg/kg/day + 50% DRB RP2D	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_CASE_WS_FOLD+DESC_BYTE_EXACT	Part C - TMT 0.025 mg/kg/day + 50% DRB RP2D	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[8].label and protocolSection.armsInterventionsModule.armGroups[8].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part C - TMT 0.032 mg/kg/Day + 100% DRB RP2D	13	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Part C - TMT 0.032 mg/kg/day + 100% DRB RP2D	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_CASE_WS_FOLD+DESC_BYTE_EXACT	Part C - TMT 0.032 mg/kg/day + 100% DRB RP2D	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[10].label and protocolSection.armsInterventionsModule.armGroups[10].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part D - LCH	13	CONFIRMED	LABEL_BYTE_EXACT	Part D - LCH	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_BYTE_EXACT+DESC_BYTE_EXACT	Part D - LCH	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[12].label and protocolSection.armsInterventionsModule.armGroups[12].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02124772	Best Overall Response (BOR) Based on RECIST v1.1, RANO and Dombi Criteria and as Per Investigator Assessment	Part D - LGG	13	CONFIRMED	LABEL_BYTE_EXACT	Part D - LGG	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_BYTE_EXACT+DESC_BYTE_EXACT	Part D - LGG	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[11].label and protocolSection.armsInterventionsModule.armGroups[11].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02150967	Retrospective Analysis of Post-second-line Antineoplastic Treatment Outcomes on BOR	Cohort 1: FGFR2 Fusion/Rearrangements	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	BGJ398 (infigratinib)	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group1.tsv:line 19; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT02204982	Overall Response Rate (ORR)	Duvelisib + Rituximab	2	CONFIRMED	LABEL_BYTE_EXACT	Duvelisib + Rituximab	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Duvelisib + Rituximab	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02204982	Overall Response Rate (ORR)	Placebo + Rituximab	2	CONFIRMED	LABEL_BYTE_EXACT	Placebo + Rituximab	CONTROL_PLACEBO_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Placebo + Rituximab	PLACEBO_COMPARATOR	1	COMPARATOR_PROPOSED_BY_LABEL_MATCHED_ARM_TYPE	BOUND_ARM_REGISTERED_TYPE_IS_PLACEBO_COMPARATOR	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:COMPARATOR_SUPPORTED->COMPARATOR_PROPOSED
NCT02212015	Response Rate (RR)	Pazopanib + Paclitaxel	1	CONFIRMED	LABEL_BYTE_EXACT	Pazopanib + Paclitaxel	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Pazopanib + Paclitaxel	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02212015	Response Rate (RR), Subgroup 2 Analysis	Pazopanib + Paclitaxel	1	CONFIRMED	LABEL_BYTE_EXACT	Pazopanib + Paclitaxel	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Pazopanib + Paclitaxel	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02212015	Response Rate (RR), Subgroup1 Analysis	Pazopanib + Paclitaxel	1	CONFIRMED	LABEL_BYTE_EXACT	Pazopanib + Paclitaxel	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Pazopanib + Paclitaxel	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02259582	To Compare the Investigator-assessed (RECIST) v1.1 Response Rate in the Treatment Arms.	Demcizumab/Demcizumab Arm (Arm 3)	3	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Arm 3 pem, carbo, dem x 4 cycles, dem retreatment	CONTROL_ACTIVE_COMPARATOR_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group1.tsv:line 20; candidate protocolSection.armsInterventionsModule.armGroups[2].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:COMPARATOR_SUPPORTED->UNKNOWN
NCT02259582	To Compare the Investigator-assessed (RECIST) v1.1 Response Rate in the Treatment Arms.	Demcizumab/Placebo Arm (Arm 2)	3	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Arm 2 Pem, carbo x 4 cycles, one course of dem	CONTROL_ACTIVE_COMPARATOR_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group1.tsv:line 21; candidate protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:COMPARATOR_SUPPORTED->UNKNOWN
NCT02259582	To Compare the Investigator-assessed (RECIST) v1.1 Response Rate in the Treatment Arms.	Placebo/Placebo Arm (Arm 1)	3	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Arm 1 Pem, carbo, placebo x 4 cycles	CONTROL_PLACEBO_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group1.tsv:line 22; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:COMPARATOR_SUPPORTED->UNKNOWN
NCT02263508	Phase 1b: Best Overall Response (BOR)	Phase 1b: Talimogene Laherparepvec + Pembrolizumab	3	CONFIRMED	LABEL_BYTE_EXACT	Phase 1b: Talimogene Laherparepvec + Pembrolizumab	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Phase 1b: Talimogene Laherparepvec + Pembrolizumab	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
