cohort_key	nct	results_group_title_norm	n_observations	observation_ids	om_indices	encoding_identity_status	distinguishing_field_classes	distinction_basis	semantic_duplication_status	semantic_correspondence_evidence	v1_duplicate_encoding_candidate	v1_unresolved_states	v2_unresolved_states	selection_status	resolution_note
NCT01403948||bi 836826 150 mg iv (caucasian patients)	NCT01403948	bi 836826 150 mg iv (caucasian patients)	2	NCT01403948#om3#OG008|NCT01403948#om4#OG008	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT	TEXT_DERIVED_ONLY	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403948||bi 836826 200 mg iv (caucasian patients)	NCT01403948	bi 836826 200 mg iv (caucasian patients)	2	NCT01403948#om3#OG009|NCT01403948#om4#OG009	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT	TEXT_DERIVED_ONLY	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403948||bi 836826 25 mg iv (caucasian patients)	NCT01403948	bi 836826 25 mg iv (caucasian patients)	2	NCT01403948#om3#OG003|NCT01403948#om4#OG003	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT	TEXT_DERIVED_ONLY	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403948||bi 836826 3 mg iv (caucasian patients)	NCT01403948	bi 836826 3 mg iv (caucasian patients)	2	NCT01403948#om3#OG001|NCT01403948#om4#OG001	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT	TEXT_DERIVED_ONLY	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403948||bi 836826 50 mg iv (caucasian patients)	NCT01403948	bi 836826 50 mg iv (caucasian patients)	2	NCT01403948#om3#OG004|NCT01403948#om4#OG004	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT	TEXT_DERIVED_ONLY	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403948||bi 836826 50mg iv (korean patients)	NCT01403948	bi 836826 50mg iv (korean patients)	2	NCT01403948#om3#OG005|NCT01403948#om4#OG005	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT	TEXT_DERIVED_ONLY	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403948||bi 836826 9 mg iv (caucasian patients)	NCT01403948	bi 836826 9 mg iv (caucasian patients)	2	NCT01403948#om3#OG002|NCT01403948#om4#OG002	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT	TEXT_DERIVED_ONLY	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403974||part 1: bi 836845 10 mg	NCT01403974	part 1: bi 836845 10 mg	1	NCT01403974#om3#OG000	3	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NONE	NONE	NOT_APPLICABLE__SINGLE_OBSERVATION	No competing observation in this cohort key.	False	NO_OBSERVATION_USABLE_FOR_A_PROPORTION	NO_OBSERVATION_USABLE_FOR_A_PROPORTION	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403974||part 1: bi 836845 1050 mg	NCT01403974	part 1: bi 836845 1050 mg	2	NCT01403974#om3#OG011|NCT01403974#om4#OG011	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT|ENDPOINT_CONSTRUCT_TOKENS|ASSESSMENT_CRITERIA_TOKENS|CRITERIA_VERSION_TOKENS|POPULATION_DESCRIPTION_TEXT|UNIT_OF_MEASURE_TEXT|PARAM_TYPE|PARTICIPANTS_DENOMINATOR_VALUE	INCLUDES_STRUCTURED_FIELD	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403974||part 1: bi 836845 135 mg	NCT01403974	part 1: bi 836845 135 mg	2	NCT01403974#om3#OG005|NCT01403974#om4#OG005	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT|ENDPOINT_CONSTRUCT_TOKENS|ASSESSMENT_CRITERIA_TOKENS|CRITERIA_VERSION_TOKENS|POPULATION_DESCRIPTION_TEXT|UNIT_OF_MEASURE_TEXT|PARAM_TYPE|PARTICIPANTS_DENOMINATOR_VALUE|DENOMINATOR_STATE	INCLUDES_STRUCTURED_FIELD	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403974||part 1: bi 836845 1400 mg	NCT01403974	part 1: bi 836845 1400 mg	2	NCT01403974#om3#OG012|NCT01403974#om4#OG012	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT|ENDPOINT_CONSTRUCT_TOKENS|ASSESSMENT_CRITERIA_TOKENS|CRITERIA_VERSION_TOKENS|POPULATION_DESCRIPTION_TEXT|UNIT_OF_MEASURE_TEXT|PARAM_TYPE|PARTICIPANTS_DENOMINATOR_VALUE|DENOMINATOR_STATE	INCLUDES_STRUCTURED_FIELD	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403974||part 1: bi 836845 1800 mg	NCT01403974	part 1: bi 836845 1800 mg	2	NCT01403974#om3#OG013|NCT01403974#om4#OG013	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT|ENDPOINT_CONSTRUCT_TOKENS|ASSESSMENT_CRITERIA_TOKENS|CRITERIA_VERSION_TOKENS|POPULATION_DESCRIPTION_TEXT|UNIT_OF_MEASURE_TEXT|PARAM_TYPE|PARTICIPANTS_DENOMINATOR_VALUE|DENOMINATOR_STATE	INCLUDES_STRUCTURED_FIELD	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403974||part 1: bi 836845 20 mg	NCT01403974	part 1: bi 836845 20 mg	2	NCT01403974#om3#OG001|NCT01403974#om4#OG001	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT|ENDPOINT_CONSTRUCT_TOKENS|ASSESSMENT_CRITERIA_TOKENS|CRITERIA_VERSION_TOKENS|POPULATION_DESCRIPTION_TEXT|UNIT_OF_MEASURE_TEXT|PARAM_TYPE|PARTICIPANTS_DENOMINATOR_VALUE|DENOMINATOR_STATE	INCLUDES_STRUCTURED_FIELD	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403974||part 1: bi 836845 200 mg	NCT01403974	part 1: bi 836845 200 mg	2	NCT01403974#om3#OG006|NCT01403974#om4#OG006	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT|ENDPOINT_CONSTRUCT_TOKENS|ASSESSMENT_CRITERIA_TOKENS|CRITERIA_VERSION_TOKENS|POPULATION_DESCRIPTION_TEXT|UNIT_OF_MEASURE_TEXT|PARAM_TYPE|PARTICIPANTS_DENOMINATOR_VALUE|DENOMINATOR_STATE	INCLUDES_STRUCTURED_FIELD	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403974||part 1: bi 836845 300 mg	NCT01403974	part 1: bi 836845 300 mg	2	NCT01403974#om3#OG007|NCT01403974#om4#OG007	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT|ENDPOINT_CONSTRUCT_TOKENS|ASSESSMENT_CRITERIA_TOKENS|CRITERIA_VERSION_TOKENS|POPULATION_DESCRIPTION_TEXT|UNIT_OF_MEASURE_TEXT|PARAM_TYPE|PARTICIPANTS_DENOMINATOR_VALUE|DENOMINATOR_STATE	INCLUDES_STRUCTURED_FIELD	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403974||part 1: bi 836845 40 mg	NCT01403974	part 1: bi 836845 40 mg	2	NCT01403974#om3#OG002|NCT01403974#om4#OG002	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT|ENDPOINT_CONSTRUCT_TOKENS|ASSESSMENT_CRITERIA_TOKENS|CRITERIA_VERSION_TOKENS|POPULATION_DESCRIPTION_TEXT|UNIT_OF_MEASURE_TEXT|PARAM_TYPE|PARTICIPANTS_DENOMINATOR_VALUE|DENOMINATOR_STATE	INCLUDES_STRUCTURED_FIELD	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403974||part 1: bi 836845 450 mg	NCT01403974	part 1: bi 836845 450 mg	2	NCT01403974#om3#OG008|NCT01403974#om4#OG008	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT|ENDPOINT_CONSTRUCT_TOKENS|ASSESSMENT_CRITERIA_TOKENS|CRITERIA_VERSION_TOKENS|POPULATION_DESCRIPTION_TEXT|UNIT_OF_MEASURE_TEXT|PARAM_TYPE|PARTICIPANTS_DENOMINATOR_VALUE|DENOMINATOR_STATE	INCLUDES_STRUCTURED_FIELD	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
NCT01403974||part 1: bi 836845 60 mg	NCT01403974	part 1: bi 836845 60 mg	2	NCT01403974#om3#OG003|NCT01403974#om4#OG003	3|4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	MEASURE_TITLE|TIME_FRAME_TEXT|ENDPOINT_CONSTRUCT_TOKENS|ASSESSMENT_CRITERIA_TOKENS|CRITERIA_VERSION_TOKENS|POPULATION_DESCRIPTION_TEXT|UNIT_OF_MEASURE_TEXT|PARAM_TYPE|PARTICIPANTS_DENOMINATOR_VALUE|DENOMINATOR_STATE	INCLUDES_STRUCTURED_FIELD	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	The preserved fields differ, which establishes only that the encodings are not identical. Whether these are the same measurement on the same patients, or different ones, is NOT established by the source and is not decided here.	False	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	NOT_SELECTED_BY_DESIGN	No preferred endpoint, criteria version, time point, population or selection rule is introduced by this repair. Nothing is normalised and nothing is merged.
