^SAMPLE = GSM281776
!Sample_title = 293-tet-On-NOR1 with doxycycline
!Sample_geo_accession = GSM281776
!Sample_status = Public on Dec 10 2008
!Sample_submission_date = Apr 16 2008
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = 293-tet-On-NOR1 cells, doxycycline treated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 293-tet-On-NOR1 cells were cultured with doxycycline for 24 hours.
!Sample_treatment_protocol_ch1 = with doxycycline
!Sample_growth_protocol_ch1 = DMEM supplemented with 10% FCS
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Qiagen RNeasy mini column 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = in vitro transcription, Affymetrix protocol
!Sample_hyb_protocol = Labeled cRNA was hybridized with the array in the hybridization buffer for 16 hours.
!Sample_scan_protocol = GCOS (GeneChip operating software)
!Sample_description = To identify genes affected by NOR1 overexpression, we compared expression profiles between NOR1-induced 293-tet-On cells and its control cells.
!Sample_data_processing = GCOS (GeneChip operating software)
!Sample_platform_id = GPL570
!Sample_contact_name = Naganari,,Ohkura
!Sample_contact_email = nohkura@ncc.go.jp
!Sample_contact_phone = +81-3-3542-2511
!Sample_contact_fax = +81-3-3542-8170
!Sample_contact_department = Tumor Endocrinology Project
!Sample_contact_institute = National Cancer Center Research Institute
!Sample_contact_address = 5-1-1, Tsukiji, Chuo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 104-0045
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM281nnn/GSM281776/suppl/GSM281776.CEL.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE11185
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = NOR1 plus doxycycline
#ABS_CALL = 
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
210112_at	134.2	P	0.005859
210113_s_at	0.9	A	0.976074
210114_at	320.5	P	0.000244
210115_at	269.3	P	0.000244
210116_at	12.7	A	0.219482
210117_at	324.3	P	0.000244
210118_s_at	6.9	A	0.780518
210119_at	8.3	A	0.398926
210120_s_at	75.2	P	0.01416
210121_at	0.4	A	0.943848
210122_at	1.1	A	0.962402
210123_s_at	187.6	P	0.023926
210124_x_at	142.3	P	0.000732
210125_s_at	1444.4	P	0.000244
210126_at	10.2	A	0.129639
210127_at	53	P	0.046143
210128_s_at	20.4	M	0.056152
210129_s_at	43	A	0.129639
210130_s_at	114	P	0.000244
210131_x_at	835	P	0.000244
210132_at	26.2	A	0.366211
210133_at	1.4	A	0.72583
210134_x_at	21.1	A	0.334473
210135_s_at	96	P	0.000244
210136_at	79	P	0.010742
210137_s_at	511.5	P	0.000244
210138_at	47.8	P	0.00293
210139_s_at	245.6	P	0.000244
210140_at	1.2	A	0.780518
210141_s_at	15.2	P	0.023926
210142_x_at	791.4	P	0.000244
210143_at	9.3	A	0.533936
210144_at	108.1	P	0.005859
210145_at	4.1	A	0.366211
210146_x_at	2.3	A	0.358887
210147_at	5.4	A	0.334473
210148_at	71.2	P	0.00293
210149_s_at	3391.4	P	0.000244
210150_s_at	93.6	A	0.067627
210151_s_at	62.5	A	0.080566
210152_at	16.4	P	0.037598
210153_s_at	881.9	P	0.000244
210154_at	690.2	P	0.000244
210155_at	25.8	P	0.037598
210156_s_at	2495.8	P	0.000244
210157_at	108	P	0.023926
210158_at	98.2	P	0.005859
210159_s_at	11.2	A	0.27417
210160_at	43.7	P	0.001221
210161_at	15.2	A	0.601074
210162_s_at	117.8	P	0.000732
210163_at	11.9	P	0.001953
210164_at	12.2	A	0.303711
210165_at	1.8	A	0.696289
210166_at	20.7	A	0.432373
210167_s_at	11.8	A	0.398926
210168_at	14.3	A	0.398926
210169_at	4	A	0.27417
210170_at	37.8	P	0.000244
210171_s_at	34.4	P	0.008057
210172_at	22.6	M	0.056152
210173_at	5.9	A	0.696289
210174_at	37.5	P	0.023926
210175_at	132.6	P	0.000732
210176_at	16	P	0.018555
210177_at	59.2	A	0.067627
210178_x_at	1478.2	P	0.000244
210179_at	14.1	A	0.334473
210180_s_at	465	P	0.000244
210181_s_at	26.1	P	0.023926
210182_at	28.4	P	0.005859
210183_x_at	1719.8	P	0.000732
210184_at	2.4	A	0.850342
210185_at	54.6	A	0.095215
210186_s_at	640.5	P	0.000244
210187_at	198.3	P	0.000244
210188_at	240.9	P	0.001221
210189_at	60.6	A	0.129639
210190_at	22.9	A	0.366211
210191_s_at	187.9	P	0.000244
210192_at	32.7	A	0.111572
210193_at	16.4	A	0.366211
210194_at	0.3	A	0.919434
210195_s_at	16	M	0.056152
210196_s_at	2.6	A	0.398926
210197_at	4.4	A	0.665527
210198_s_at	11.9	A	0.27417
210199_at	16.3	A	0.171387
210200_at	56.9	P	0.001953
210201_x_at	61.8	A	0.111572
210202_s_at	4.1	A	0.753906
210203_at	38.3	P	0.008057
210204_s_at	56.1	P	0.001221
210205_at	23.3	A	0.149658
210206_s_at	294.1	P	0.000244
210208_x_at	1831.4	P	0.000244
210210_at	15.7	A	0.129639
210211_s_at	8920.3	P	0.000244
210212_x_at	364.1	P	0.001221
210213_s_at	1097.4	P	0.000244
210214_s_at	166.7	P	0.037598
210215_at	37.2	A	0.111572
210216_x_at	932.3	P	0.000244
210218_s_at	37.3	P	0.046143
210219_at	14.4	A	0.19458
210220_at	182.6	P	0.000732
210221_at	26.5	A	0.129639
210222_s_at	62	P	0.00293
210223_s_at	68.3	A	0.067627
210224_at	90.8	P	0.000244
210225_x_at	2.7	A	0.904785
210226_at	32.6	A	0.19458
210227_at	7.8	A	0.466064
210228_at	16.4	A	0.533936
210229_s_at	3.8	A	0.665527
210230_at	35.3	P	0.018555
210231_x_at	2815.5	P	0.000244
210232_at	37.8	A	0.111572
210233_at	13.5	A	0.149658
210234_at	26.2	A	0.246094
210235_s_at	123.2	P	0.000244
210236_at	41.8	P	0.001221
210237_at	4	A	0.665527
210239_at	186.4	P	0.000244
210240_s_at	59.5	P	0.005859
210241_s_at	79.8	P	0.000732
210242_x_at	217.5	P	0.000732
210243_s_at	511.6	P	0.000244
210244_at	2.7	A	0.919434
210245_at	1	A	0.998779
210246_s_at	9.3	A	0.780518
210247_at	105.8	P	0.000732
210248_at	7.1	A	0.366211
210249_s_at	200.4	P	0.00415
210250_x_at	1369	P	0.000732
210251_s_at	155.3	P	0.000244
210252_s_at	170.9	M	0.056152
210253_at	114.6	P	0.000244
210254_at	1.7	A	0.72583
210255_at	48	P	0.001953
210256_s_at	91.9	P	0.005859
210257_x_at	453.8	P	0.000244
210258_at	0.2	A	0.974854
210259_s_at	22.6	P	0.010742
210260_s_at	332.3	P	0.000244
210261_at	11.8	A	0.466064
210262_at	0.6	A	0.780518
210263_at	5.2	A	0.567627
210264_at	24.4	A	0.303711
210265_x_at	2.4	A	0.904785
210266_s_at	576.8	P	0.000244
210267_at	1.6	A	0.567627
210268_at	20.4	A	0.067627
210269_s_at	154.1	P	0.010742
210270_at	4.5	A	0.334473
210271_at	21.2	A	0.149658
210272_at	22.9	A	0.067627
210273_at	46.8	P	0.037598
210274_at	18.4	A	0.171387
210275_s_at	1431.1	P	0.000244
210276_s_at	308.6	P	0.000244
210277_at	135.5	P	0.001221
210278_s_at	154.9	P	0.000244
210279_at	0.9	A	0.828613
210280_at	12.8	A	0.334473
210281_s_at	90.1	P	0.000732
210282_at	10.6	P	0.037598
210283_x_at	1326.1	P	0.000244
210284_s_at	663.7	P	0.000732
210285_x_at	249	P	0.000732
210286_s_at	45.6	P	0.000732
210287_s_at	4.4	A	0.633789
210288_at	44.1	P	0.01416
210289_at	2.2	A	0.567627
210290_at	46.5	P	0.008057
210291_s_at	61.9	A	0.095215
210292_s_at	5.8	A	0.533936
210293_s_at	1709.4	P	0.000244
210294_at	6.8	A	0.633789
210295_at	1	A	0.981445
210296_s_at	184.3	P	0.000244
210297_s_at	0.7	A	0.80542
210298_x_at	1362.9	P	0.00293
210299_s_at	1738.9	P	0.000244
210300_at	17.4	A	0.19458
210301_at	24.8	A	0.111572
210302_s_at	17.8	A	0.171387
210303_at	0.8	A	0.981445
210304_at	28.1	A	0.27417
210305_at	48.5	P	0.001221
210306_at	17.7	A	0.080566
210307_s_at	119.2	A	0.111572
210309_at	9.1	A	0.303711
210310_s_at	34	A	0.171387
210311_at	14.2	P	0.018555
210312_s_at	677.2	P	0.000244
210313_at	3.1	A	0.780518
210314_x_at	11.5	A	0.080566
210315_at	53.5	P	0.000244
210316_at	101.5	P	0.010742
210317_s_at	1173.9	P	0.000244
210318_at	4.1	A	0.633789
210319_x_at	554.7	P	0.000244
210320_s_at	458.2	P	0.000244
210321_at	2.7	A	0.780518
210322_x_at	8	A	0.19458
210323_at	4.6	A	0.567627
210324_at	0.8	A	0.828613
210325_at	5.6	A	0.780518
210326_at	5.7	A	0.665527
210327_s_at	11.3	A	0.432373
210328_at	22.2	A	0.398926
210329_s_at	8.6	A	0.466064
210330_at	8.3	A	0.27417
210331_at	28.1	P	0.01416
210332_at	1.2	A	0.870361
210333_at	7.5	A	0.5
210334_x_at	564.7	P	0.000244
210335_at	18	P	0.001953
210336_x_at	160.4	P	0.000244
210337_s_at	1259	P	0.000732
210338_s_at	6338.8	P	0.000244
210339_s_at	2.3	A	0.80542
210340_s_at	1.8	A	0.5
210341_at	1.7	A	0.780518
210342_s_at	1	A	0.888428
210343_s_at	0.9	A	0.850342
210344_at	2.2	A	0.943848
210345_s_at	14.4	A	0.111572
210346_s_at	564.6	P	0.000244
210347_s_at	140	P	0.000244
210348_at	12.8	A	0.567627
210349_at	87.6	P	0.00415
210350_x_at	69.3	P	0.008057
210352_at	3.3	A	0.398926
210353_s_at	2.2	A	0.953857
210354_at	10	A	0.19458
210355_at	14.2	P	0.046143
210356_x_at	22.3	P	0.037598
210357_s_at	140.7	P	0.046143
210358_x_at	52	A	0.080566
210359_at	5.4	A	0.665527
210360_s_at	17.8	A	0.171387
210361_s_at	186.4	P	0.000244
210362_x_at	25.3	A	0.303711
210363_s_at	3	A	0.904785
210364_at	9.6	A	0.5
210365_at	7.5	A	0.366211
210366_at	11.1	A	0.095215
210367_s_at	43.6	P	0.01416
210368_at	1.1	A	0.753906
210369_at	2.8	A	0.665527
210370_s_at	4.1	A	0.633789
210371_s_at	2021.2	P	0.000244
210372_s_at	616.5	P	0.000244
210373_at	3.6	A	0.696289
210374_x_at	21.7	P	0.037598
210375_at	12.6	P	0.037598
210376_x_at	112.6	P	0.001953
210377_at	26.5	P	0.017334
210378_s_at	442	P	0.000244
210379_s_at	186.4	P	0.000244
210380_s_at	22.2	A	0.129639
210381_s_at	17.8	A	0.398926
210382_at	2.7	A	0.780518
210383_at	11.3	A	0.19458
210384_at	14.4	A	0.16626
210385_s_at	93.4	P	0.001953
210386_s_at	916.1	P	0.000732
210387_at	76.7	P	0.000244
210388_at	3.1	A	0.888428
210389_x_at	416.6	P	0.000244
210390_s_at	3.6	A	0.633789
210391_at	3.7	A	0.828613
210392_x_at	25.8	A	0.067627
210393_at	12	A	0.171387
210394_x_at	16.5	P	0.037598
210395_x_at	66.3	P	0.00415
210396_s_at	1816.2	P	0.000244
210397_at	13.9	A	0.27417
210398_x_at	0.9	A	0.969727
210399_x_at	56.8	A	0.19458
210400_at	1.6	A	0.953857
210401_at	29.9	M	0.056152
210402_at	11.1	A	0.246094
210403_s_at	1.2	A	0.601074
210404_x_at	51.6	A	0.095215
210405_x_at	168	P	0.00415
210406_s_at	980	P	0.000244
210407_at	67.5	P	0.000244
210408_s_at	3.3	A	0.80542
210409_at	6.3	A	0.219482
210410_s_at	149.7	P	0.000732
210411_s_at	17.6	A	0.366211
210412_at	12.4	A	0.149658
210413_x_at	16	A	0.334473
210414_at	14.3	A	0.149658
210415_s_at	62.1	P	0.030273
210416_s_at	352.7	P	0.001953
210417_s_at	358	P	0.000244
210418_s_at	1398.5	P	0.000244
210419_at	2.5	A	0.466064
210420_at	3.3	A	0.696289
210421_s_at	24.8	A	0.303711
210422_x_at	111	P	0.018555
210423_s_at	28.5	A	0.303711
210424_s_at	87.9	P	0.00415
210425_x_at	242.2	P	0.000244
210426_x_at	51.9	P	0.000244
210427_x_at	2340.7	P	0.000244
210428_s_at	574.9	P	0.000244
210429_at	5.3	A	0.366211
210430_x_at	6.9	A	0.665527
210431_at	20.2	A	0.5
210432_s_at	1	A	0.904785
210433_at	12.7	A	0.533936
210434_x_at	5079.9	P	0.000244
210435_at	19.1	P	0.018555
210436_at	13.8	P	0.030273
210437_at	2.2	A	0.5
210438_x_at	891.6	P	0.000732
210439_at	0.6	A	0.981445
210440_s_at	49.9	P	0.023926
210441_at	8.2	A	0.466064
210442_at	3.9	A	0.696289
210443_x_at	74.5	A	0.171387
210444_at	15.4	A	0.398926
210445_at	0.7	A	0.962402
210446_at	7.5	A	0.5
210447_at	4.1	A	0.366211
210448_s_at	338	P	0.001221
210449_x_at	230.1	P	0.00293
210450_at	1.4	A	0.888428
210451_at	1.1	A	0.696289
210452_x_at	1.3	A	0.953857
210453_x_at	4521.2	P	0.000244
210454_s_at	4.3	A	0.665527
210455_at	165.3	P	0.000244
210456_at	11	A	0.665527
210457_x_at	60.6	P	0.046143
210458_s_at	117.4	P	0.000244
210459_at	0.6	A	0.98584
210460_s_at	2114.2	P	0.000244
210461_s_at	224.4	P	0.000244
210462_at	2.4	A	0.567627
210463_x_at	454.5	P	0.000732
210464_at	5.8	A	0.432373
210465_s_at	386.8	P	0.001953
210466_s_at	6530.2	P	0.000244
210467_x_at	2.6	A	0.72583
210469_at	17.6	A	0.246094
210470_x_at	3695.8	P	0.000244
210471_s_at	13.1	A	0.533936
210472_at	7.2	A	0.296143
210473_s_at	176.9	P	0.00293
210474_s_at	105.6	P	0.010742
210475_at	2.4	A	0.870361
210476_s_at	5.1	A	0.601074
210477_x_at	31.2	A	0.303711
210479_s_at	73.2	P	0.000244
210480_s_at	233.5	P	0.000244
210481_s_at	3.9	A	0.904785
210482_x_at	257.2	P	0.001221
210483_at	35.4	A	0.129639
210484_s_at	18.2	A	0.334473
210486_at	31.5	A	0.111572
210487_at	0.9	A	0.998047
210491_at	14.2	P	0.018555
210492_at	9.2	A	0.27417
210493_s_at	34	P	0.030273
210495_x_at	307.2	P	0.00293
210496_at	10.2	A	0.111572
210497_x_at	5.3	A	0.334473
210498_at	11.6	P	0.037598
210499_s_at	19.8	A	0.19458
210500_at	1.4	A	0.533936
210501_x_at	4769	P	0.000244
210502_s_at	843.4	P	0.000244
210503_at	0.2	A	0.98584
210504_at	16.4	A	0.111572
210505_at	11.5	A	0.27417
210506_at	0.7	A	0.969727
210507_s_at	2.6	A	0.870361
210508_s_at	18.6	A	0.334473
210510_s_at	69.9	P	0.001221
210511_s_at	0.8	A	0.888428
210512_s_at	1267.2	P	0.000244
210513_s_at	135.5	P	0.000244
210514_x_at	362	P	0.023926
210515_at	17.6	A	0.219482
210516_at	0.2	A	0.919434
210517_s_at	964	P	0.000244
210518_at	10.3	A	0.080566
210519_s_at	132.6	P	0.000732
210520_at	0.8	A	0.976074
210521_s_at	1.1	A	0.567627
210523_at	25.5	A	0.334473
210524_x_at	49.3	P	0.00415
210525_x_at	20.1	P	0.046143
210527_x_at	205.1	P	0.000732
210528_at	11.2	A	0.27417
210529_s_at	117.9	P	0.000732
210530_s_at	109.3	P	0.000244
210531_at	49.8	P	0.000244
210532_s_at	4170.8	P	0.000244
210533_at	13.2	A	0.171387
210534_s_at	192.5	P	0.000244
210535_at	3.3	A	0.72583
210536_s_at	14.3	A	0.295898
210537_s_at	73.4	P	0.046143
210538_s_at	31.3	P	0.008057
210539_at	1.5	A	0.665527
210540_s_at	181.8	P	0.000244
210541_s_at	696.4	P	0.000244
210542_s_at	66.9	P	0.046143
210543_s_at	827.3	P	0.000244
210544_s_at	188.5	P	0.000732
210545_at	5.8	A	0.633789
210546_x_at	1	A	0.981445
210547_x_at	162	P	0.023926
210548_at	1.7	A	0.633789
210549_s_at	1	A	0.953857
210550_s_at	1.8	A	0.753906
210551_s_at	7	A	0.366211
210552_s_at	42.2	P	0.01416
210553_x_at	180	P	0.008057
210554_s_at	1479.1	P	0.000244
210555_s_at	187.5	P	0.000244
210556_at	11.4	P	0.030273
210557_x_at	5.6	A	0.72583
210558_at	5.8	A	0.27417
210559_s_at	2287.4	P	0.000244
210560_at	8.4	A	0.398926
210561_s_at	791.9	P	0.000244
210562_at	1.1	A	0.888428
210563_x_at	238.7	P	0.000244
210564_x_at	106.8	P	0.001221
210565_at	2.5	A	0.850342
210567_s_at	458.7	P	0.000244
210568_s_at	480.7	P	0.000244
210569_s_at	1	A	0.976074
210570_x_at	392.8	P	0.000244
210571_s_at	1.3	A	0.633789
210572_at	7.7	A	0.533936
210573_s_at	452.2	P	0.000244
210574_s_at	1451.3	P	0.000244
210575_at	2.5	A	0.633789
210576_at	1	A	0.828613
210577_at	12.9	A	0.366211
210578_at	7.6	A	0.171387
210579_s_at	13.6	A	0.080566
210580_x_at	309.5	P	0.000244
210581_x_at	78.4	P	0.018555
210582_s_at	169.2	P	0.018555
210583_at	2.8	A	0.567627
210584_s_at	1.6	A	0.357666
210585_s_at	22.7	A	0.303711
210586_x_at	5.1	A	0.870361
210587_at	399.8	P	0.000244
210588_x_at	1143.2	P	0.000244
210589_s_at	162.2	P	0.010742
210592_s_at	4620.5	P	0.000244
210593_at	10.3	A	0.246094
210594_x_at	286.7	P	0.001953
210595_at	70.1	P	0.010742
210596_at	377.2	P	0.000244
210597_x_at	13.4	A	0.533936
210598_at	10.2	A	0.067627
210599_at	17.5	A	0.246094
210600_s_at	14.3	P	0.018555
210601_at	21.6	A	0.246094
210602_s_at	11.7	A	0.219482
210603_at	13.4	A	0.27417
210604_at	4.7	A	0.624512
210605_s_at	102.3	P	0.000244
210606_x_at	2.1	A	0.904785
210607_at	8.2	A	0.398926
210608_s_at	36.2	P	0.001953
210609_s_at	161.8	P	0.001953
210610_at	14.4	A	0.366211
210611_s_at	43.6	P	0.000732
210612_s_at	120.7	P	0.000244
210613_s_at	273.1	P	0.008057
210614_at	0.7	A	0.932373
210615_at	1.6	A	0.80542
210616_s_at	534.1	P	0.000732
210617_at	25.8	A	0.111572
210618_at	17.1	A	0.466064
210619_s_at	1	A	0.888428
210620_s_at	143.5	P	0.00293
210621_s_at	282.3	P	0.000244
210622_x_at	135.7	P	0.000732
210623_at	13.2	A	0.366211
210624_s_at	355	P	0.000244
210625_s_at	178	P	0.000244
210626_at	22.6	A	0.219482
210627_s_at	144.3	P	0.008057
210628_x_at	25	A	0.19458
210629_x_at	7.3	A	0.665527
210630_s_at	75.4	P	0.000244
210631_at	19.4	A	0.067627
210632_s_at	0.7	A	0.953857
210633_x_at	1442.4	P	0.001221
210634_at	10.8	A	0.466064
210635_s_at	115.4	P	0.000244
210636_at	8.9	A	0.27417
210637_at	9.8	A	0.567627
210638_s_at	1798.3	P	0.000244
210639_s_at	436.4	P	0.000244
210640_s_at	5.7	A	0.466064
210641_at	7	A	0.246094
210642_at	1.3	A	0.904785
210643_at	0.9	A	0.753906
210644_s_at	25.9	A	0.27417
210645_s_at	1364.7	P	0.000244
210646_x_at	15078.4	P	0.000244
210647_x_at	92.5	P	0.000732
210648_x_at	3497	P	0.000244
210649_s_at	229.3	P	0.000244
210650_s_at	85.3	P	0.000244
210651_s_at	43.3	P	0.01416
210652_s_at	351.2	P	0.000732
210653_s_at	294.8	P	0.000244
210654_at	52.5	P	0.023926
210655_s_at	180.7	P	0.008057
210656_at	11.5	A	0.095215
210657_s_at	3	A	0.696289
210658_s_at	300	P	0.000244
210659_at	10.1	A	0.432373
210660_at	2.4	A	0.567627
210661_at	0.7	A	0.696289
210662_at	2.9	A	0.696289
210663_s_at	18.4	A	0.129639
210664_s_at	239.6	P	0.001221
210665_at	46.2	P	0.00293
210666_at	10.1	A	0.432373
210667_s_at	678.1	P	0.000244
210669_at	13.9	A	0.067627
210670_at	7.7	A	0.366211
210671_x_at	35.2	A	0.095215
210672_s_at	201.1	P	0.001953
210673_x_at	19	A	0.303711
210674_s_at	98.1	P	0.00293
210675_s_at	1.2	A	0.533936
210676_x_at	509.7	P	0.000244
210677_at	6.1	A	0.665527
210678_s_at	85.6	P	0.001221
210679_x_at	135.1	P	0.000732
210680_s_at	37	P	0.023926
210681_s_at	667.1	P	0.000244
210682_at	2.2	A	0.601074
210683_at	49.2	P	0.030273
210684_s_at	5	A	0.753906
210685_s_at	222.9	P	0.000732
210686_x_at	268.7	P	0.001221
210687_at	17.6	M	0.056152
210688_s_at	13	A	0.067627
210689_at	4.1	A	0.780518
210690_at	1.2	A	0.696289
210691_s_at	1512.3	P	0.000244
210692_s_at	4	A	0.5
210693_at	46.3	A	0.246094
210694_s_at	63.6	P	0.005859
210695_s_at	217	P	0.000732
210697_at	2.4	A	0.533936
210698_at	3.5	A	0.533936
210699_at	63.3	P	0.023926
210701_at	23.9	A	0.171387
210702_s_at	5	A	0.366211
210703_at	7.1	A	0.27417
210704_at	12	A	0.171387
210705_s_at	91.5	P	0.000732
210706_s_at	122.5	P	0.037598
210707_x_at	480.3	P	0.001953
210708_x_at	9.7	A	0.665527
210709_at	0.6	A	0.969727
210710_at	52.5	P	0.00415
210711_at	12.4	A	0.466064
210712_at	19.9	A	0.095215
210713_at	23.3	P	0.023926
210714_at	20.2	A	0.149658
210715_s_at	1515.7	P	0.000244
210716_s_at	239.9	P	0.000244
210717_at	10.4	A	0.067627
210718_s_at	20.5	A	0.080566
210719_s_at	175.6	P	0.000244
210720_s_at	133.5	P	0.001221
210721_s_at	15.5	P	0.030273
210722_at	2.7	A	0.888428
210723_x_at	42.3	P	0.005859
210724_at	1.8	A	0.780518
210726_at	10.6	A	0.533936
210727_at	10.5	A	0.27417
210728_s_at	1.1	A	0.99707
210729_at	3.2	A	0.366211
210730_s_at	2.5	A	0.466064
210731_s_at	44.3	P	0.01416
210732_s_at	208	P	0.000244
210733_at	270.4	P	0.000244
210734_x_at	254.2	P	0.018555
210735_s_at	76.7	P	0.001953
210736_x_at	90.5	P	0.008057
210737_at	27.3	A	0.303711
210738_s_at	20.4	P	0.000732
210739_x_at	38.5	P	0.005859
210740_s_at	301.6	P	0.030273
210741_at	3.5	A	0.5
210742_at	11.8	P	0.046143
210743_s_at	41	P	0.023926
210744_s_at	7.1	A	0.5
210745_at	18.6	A	0.171387
210746_s_at	3	A	0.888428
210747_at	1.6	A	0.753906
210748_at	32.2	P	0.008057
210749_x_at	341.1	P	0.000244
210750_s_at	14.1	A	0.5
210751_s_at	13.9	A	0.171387
210752_s_at	106	P	0.000244
210753_s_at	23.4	A	0.19458
210754_s_at	268.9	P	0.000732
210755_at	4	A	0.334473
210756_s_at	257.2	P	0.001953
210757_x_at	336.7	P	0.000732
210758_at	233.2	P	0.000244
210759_s_at	1787.3	P	0.000244
210760_x_at	52.6	A	0.080566
210761_s_at	63.3	P	0.030273
210762_s_at	293.9	P	0.000244
210763_x_at	1.8	A	0.696289
210764_s_at	189.4	P	0.001221
210765_at	12.5	A	0.334473
210766_s_at	2492.5	P	0.000244
210767_at	15.6	A	0.080566
210768_x_at	841.3	P	0.001953
210769_at	26.4	A	0.129639
210770_s_at	2.5	A	0.919434
210771_at	19.2	P	0.00293
210772_at	7	P	0.046143
210773_s_at	16.6	A	0.171387
210774_s_at	3943.5	P	0.000244
210775_x_at	129.5	P	0.00293
210776_x_at	318	P	0.00415
210778_s_at	142.9	P	0.018555
210779_x_at	565.5	P	0.000244
210780_at	10.1	A	0.5
210781_x_at	4.5	A	0.888428
210782_x_at	1.7	A	0.601074
210783_x_at	128.1	P	0.00415
210784_x_at	2.4	A	0.870361
210785_s_at	19.1	P	0.00293
210786_s_at	41.9	P	0.000244
210787_s_at	88.5	P	0.008057
210788_s_at	831.1	P	0.000244
210789_x_at	21.7	A	0.466064
210790_s_at	274.7	P	0.000732
210791_s_at	40.3	P	0.01416
210792_x_at	503.9	P	0.001953
210793_s_at	252.8	P	0.000244
210794_s_at	1.3	A	0.870361
210795_s_at	4.2	A	0.80542
210796_x_at	29.1	A	0.095215
210797_s_at	24	A	0.246094
210798_x_at	4.6	A	0.753906
210799_at	13.5	A	0.303711
210800_at	12.1	P	0.010742
210801_at	25.8	P	0.046143
210802_s_at	916.1	P	0.001953
210803_at	11.6	P	0.018555
210804_x_at	7.6	A	0.398926
210805_x_at	1.4	A	0.888428
210806_at	1.9	A	0.870361
210807_s_at	62.2	P	0.018555
210808_s_at	1.7	A	0.634033
210809_s_at	7.8	A	0.219482
210810_s_at	7.6	A	0.72583
210811_s_at	290.9	P	0.000732
210812_at	26.2	A	0.129639
210813_s_at	158	P	0.001221
210814_at	43.3	P	0.008057
210815_s_at	1.9	A	0.753906
210816_s_at	32.8	P	0.005859
210817_s_at	666.5	P	0.000244
210818_s_at	55.8	P	0.005859
210819_x_at	30.1	A	0.246094
210820_x_at	331	P	0.000244
210821_x_at	259.2	P	0.00415
210822_at	44.3	A	0.095215
210823_s_at	16	A	0.149658
210824_at	24.4	A	0.334473
210825_s_at	2065.5	P	0.000244
210826_x_at	280.9	P	0.001221
210827_s_at	13.9	A	0.398926
210828_s_at	22.1	A	0.171387
210829_s_at	178.4	P	0.000244
210830_s_at	480.2	P	0.000244
210831_s_at	18.9	A	0.111572
210832_x_at	16.3	A	0.219482
210833_at	8.7	A	0.171387
210834_s_at	6.8	A	0.398926
210835_s_at	1798.9	P	0.000244
210836_x_at	81	P	0.001221
210837_s_at	66.4	P	0.000244
210838_s_at	10.7	A	0.601074
210839_s_at	144.8	P	0.000732
210840_s_at	797.4	P	0.000244
210841_s_at	32.5	A	0.095215
210842_at	1.8	A	0.828613
210843_s_at	19.5	A	0.219482
210844_x_at	3069.8	P	0.000244
210845_s_at	108.7	P	0.005859
210846_x_at	56.4	A	0.095215
210847_x_at	4.6	A	0.601074
210848_at	13.8	A	0.067627
210849_s_at	358.5	P	0.00415
210850_s_at	2.8	A	0.432373
210852_s_at	158.8	P	0.000244
210853_at	6.4	A	0.067627
210854_x_at	427.9	P	0.000732
210855_at	3.4	A	0.633789
210858_x_at	251.7	P	0.000244
210859_x_at	181.7	P	0.001221
210861_s_at	4.5	A	0.334473
210862_s_at	1.8	A	0.953857
210864_x_at	29.1	A	0.095215
210865_at	2	A	0.533936
210866_s_at	78.6	P	0.018555
210867_at	22	P	0.01416
210868_s_at	203.4	P	0.000244
210869_s_at	128.3	P	0.001953
210870_s_at	84.9	P	0.000244
210871_x_at	214.2	P	0.000732
210872_x_at	22.1	A	0.27417
210873_x_at	22.9	P	0.008057
210874_s_at	11	A	0.533936
210875_s_at	151.6	P	0.000244
210876_at	25.9	P	0.037598
210878_s_at	674.4	P	0.000244
210879_s_at	108.3	P	0.008057
210880_s_at	4.8	A	0.432373
210881_s_at	1.7	A	0.870361
210882_s_at	52.3	P	0.00293
210883_x_at	31.6	A	0.129639
210884_s_at	15.9	A	0.27417
210885_s_at	22.5	A	0.303711
210886_x_at	159.4	P	0.000244
210887_s_at	20.5	A	0.219482
210888_s_at	6.8	A	0.366211
210889_s_at	2	A	0.696289
210890_x_at	4.6	A	0.753906
210891_s_at	2675.6	P	0.000244
210892_s_at	304.2	P	0.000244
210893_at	0.4	A	0.994141
210894_s_at	20.3	A	0.398926
210895_s_at	1.1	A	0.968018
210896_s_at	186.6	P	0.000244
210904_s_at	184.6	P	0.000244
210905_x_at	5.1	A	0.567627
210906_x_at	0.6	A	0.633789
210907_s_at	1159.8	P	0.000244
210908_s_at	2105.2	P	0.000244
210909_x_at	2	A	0.633789
