^SAMPLE = GSM281775
!Sample_title = 293-tet-On-NOR1 without doxycycline
!Sample_geo_accession = GSM281775
!Sample_status = Public on Dec 10 2008
!Sample_submission_date = Apr 16 2008
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = 293-tet-On-NOR1 cells, doxycycline untreated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 293-tet-On-NOR1 cells were cultured without doxycycline for 24 hours.
!Sample_treatment_protocol_ch1 = without doxycycline
!Sample_growth_protocol_ch1 = DMEM supplemented with 10% FCS
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Qiagen RNeasy mini column 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = in vitro transcription, Affymetrix protocol
!Sample_hyb_protocol = Labeled cRNA was hybridized with the array in the hybridization buffer for 16 hours.
!Sample_scan_protocol = GCOS (GeneChip operating software)
!Sample_description = To identify genes affected by NOR1 overexpression, we compared expression profiles between NOR1-induced 293-tet-On cells and its control cells.
!Sample_data_processing = GCOS (GeneChip operating software)
!Sample_platform_id = GPL570
!Sample_contact_name = Naganari,,Ohkura
!Sample_contact_email = nohkura@ncc.go.jp
!Sample_contact_phone = +81-3-3542-2511
!Sample_contact_fax = +81-3-3542-8170
!Sample_contact_department = Tumor Endocrinology Project
!Sample_contact_institute = National Cancer Center Research Institute
!Sample_contact_address = 5-1-1, Tsukiji, Chuo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 104-0045
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM281nnn/GSM281775/suppl/GSM281775.CEL.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE11185
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = NOR1 minus dox
#ABS_CALL = 
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
214207_s_at	11.2	A	0.533936
214208_at	9.6	A	0.72583
214209_s_at	11.6	A	0.246094
214210_at	241.9	P	0.001221
214211_at	249.5	P	0.000732
214212_x_at	350.8	P	0.000244
214213_x_at	24.5	A	0.129639
214214_s_at	5790.3	P	0.000244
214215_s_at	6.7	A	0.601074
214216_s_at	61.7	M	0.056152
214217_at	1.6	A	0.633789
214218_s_at	4742.7	P	0.000244
214219_x_at	2.5	A	0.780518
214220_s_at	186.9	P	0.000244
214221_at	191.6	P	0.000244
214222_at	18.2	P	0.030273
214223_at	4.7	A	0.633789
214224_s_at	2784.6	P	0.000244
214225_at	55.1	P	0.000244
214226_at	30.5	A	0.366211
214227_at	1.8	A	0.888428
214228_x_at	4.3	A	0.696289
214229_at	116.2	P	0.000244
214230_at	48	P	0.001953
214231_s_at	70.6	P	0.000244
214232_at	86	P	0.010742
214233_at	5.1	A	0.366211
214234_s_at	16.2	A	0.171387
214235_at	5	A	0.5
214236_at	23.1	M	0.056152
214237_x_at	40.6	A	0.080566
214238_at	18.9	A	0.095215
214239_x_at	328.7	P	0.000244
214240_at	666.3	P	0.000732
214241_at	45.9	P	0.00415
214242_at	3.7	A	0.72583
214243_s_at	3.3	A	0.904785
214244_s_at	47	P	0.000244
214245_at	30.4	P	0.023926
214246_x_at	156.1	P	0.000244
214247_s_at	11	A	0.219482
214248_s_at	18.5	A	0.665527
214249_at	3.8	A	0.533936
214250_at	2.2	A	0.904785
214251_s_at	60	P	0.010742
214252_s_at	229.8	P	0.000244
214253_s_at	29.8	A	0.334473
214254_at	3.8	A	0.533936
214255_at	3.3	A	0.753906
214256_at	9.2	A	0.366211
214257_s_at	1039.9	P	0.000732
214258_x_at	302.1	P	0.00293
214259_s_at	1057.1	P	0.000244
214260_at	113.7	P	0.001953
214261_s_at	17.5	A	0.219482
214262_at	38.6	A	0.219482
214263_x_at	1040.6	P	0.000244
214264_s_at	357.6	P	0.000244
214265_at	56	P	0.000732
214266_s_at	24	A	0.149658
214267_s_at	1.2	A	0.780518
214268_s_at	368.6	P	0.000244
214269_at	1.6	A	0.932373
214270_s_at	50.7	P	0.001953
214271_x_at	8397.6	P	0.001953
214272_at	33.4	A	0.111572
214273_x_at	176.5	P	0.001953
214274_s_at	257	P	0.000244
214275_at	2.8	A	0.72583
214276_at	62.3	A	0.219482
214277_at	59.5	P	0.000244
214278_s_at	1.5	A	0.567627
214279_s_at	77.7	P	0.000244
214280_x_at	1499.7	P	0.000244
214281_s_at	497.8	P	0.000244
214282_at	0.9	A	0.466064
214283_at	392.7	P	0.000244
214284_s_at	17.5	A	0.111572
214285_at	1.7	A	0.665527
214286_at	3.9	A	0.850342
214287_s_at	20.1	P	0.030273
214288_s_at	5674	P	0.000244
214289_at	12.9	A	0.171387
214290_s_at	1007.4	P	0.000244
214291_at	66	P	0.000732
214292_at	5.9	A	0.753906
214293_at	65.1	P	0.000244
214294_at	20.7	A	0.067627
214295_at	14.2	A	0.334473
214296_x_at	20.8	A	0.219482
214297_at	1.4	A	0.567627
214298_x_at	159.5	P	0.000244
214299_at	140.9	P	0.023926
214300_s_at	79.5	P	0.046143
214301_s_at	11.5	A	0.533936
214302_x_at	2.8	A	0.932373
214303_x_at	1.4	A	0.870361
214304_x_at	0.5	A	0.904785
214305_s_at	764.7	P	0.000244
214306_at	148.4	P	0.000244
214307_at	2.3	A	0.665527
214308_s_at	18.2	A	0.19458
214309_s_at	18.5	A	0.441895
214310_s_at	51.5	P	0.023926
214311_at	31.1	P	0.037598
214312_at	7.2	A	0.633789
214313_s_at	100.2	P	0.000244
214314_s_at	558.3	P	0.000244
214315_x_at	709.2	P	0.000244
214316_x_at	146.4	P	0.000732
214317_x_at	6472.3	P	0.00293
214318_s_at	18.7	P	0.005859
214319_at	11.5	P	0.000244
214320_x_at	22.8	A	0.171387
214321_at	129.7	P	0.000244
214322_at	11.5	A	0.27417
214323_s_at	1053.7	P	0.000244
214324_at	12.8	A	0.27417
214325_at	1.3	A	0.870361
214326_x_at	96.2	A	0.129639
214327_x_at	9426.3	P	0.001221
214328_s_at	13141.9	P	0.000244
214329_x_at	9.4	P	0.046143
214330_at	42.1	P	0.00293
214331_at	115.1	P	0.001953
214332_s_at	47.6	P	0.000244
214333_x_at	125.6	A	0.067627
214334_x_at	1626.6	P	0.001953
214335_at	46.6	P	0.005859
214336_s_at	217.1	P	0.000244
214337_at	21.4	P	0.018555
214338_at	52.5	P	0.046143
214339_s_at	41.7	P	0.010742
214340_at	17.6	A	0.432373
214341_at	10.5	A	0.303711
214342_at	18.2	A	0.27417
214343_s_at	27.9	A	0.171387
214344_at	0.9	A	0.72583
214345_at	1.5	A	0.870361
214346_at	0.7	A	0.989258
214347_s_at	2.4	A	0.696289
214348_at	4.9	A	0.828613
214349_at	52.3	P	0.023926
214350_at	5.9	A	0.366211
214351_x_at	13458.2	P	0.000732
214352_s_at	1287.5	P	0.000244
214353_at	60.4	A	0.067627
214354_x_at	36	A	0.19458
214355_x_at	156.5	P	0.018555
214356_s_at	1151.2	P	0.000244
214357_at	8.7	A	0.432373
214358_at	120.5	P	0.018555
214359_s_at	5699.7	P	0.000244
214360_at	2.1	A	0.780518
214361_s_at	15.9	A	0.366211
214362_at	2.8	A	0.601074
214363_s_at	6265.9	P	0.000244
214364_at	188.9	P	0.000732
214365_at	10	A	0.533936
214366_s_at	20.8	A	0.27417
214367_at	13.6	A	0.5
214368_at	16.2	P	0.005859
214369_s_at	39.7	P	0.018555
214370_at	1.2	A	0.80542
214371_at	8	A	0.432373
214372_x_at	53.9	A	0.095215
214373_at	16.8	A	0.334473
214374_s_at	27.8	A	0.095215
214375_at	14.4	A	0.111572
214376_at	13	A	0.366211
214377_s_at	17.4	A	0.129639
214378_at	18.7	A	0.111572
214379_at	1.7	A	0.533936
214380_at	1.2	A	0.99585
214381_at	14.6	A	0.246094
214382_at	0.8	A	0.953857
214383_x_at	885.3	P	0.000244
214384_s_at	27.9	A	0.080566
214385_s_at	12.6	A	0.533936
214386_at	2.5	A	0.888428
214387_x_at	1.4	A	0.981445
214388_at	2.2	A	0.828613
214389_at	0.4	A	0.981445
214390_s_at	105.3	P	0.01416
214391_x_at	8.3	A	0.753906
214392_at	12.7	A	0.149658
214393_at	13.4	A	0.149658
214394_x_at	4062.3	P	0.001953
214395_x_at	200.2	P	0.001953
214396_s_at	29.1	A	0.129639
214397_at	20.3	P	0.001953
214398_s_at	26.8	A	0.567627
214399_s_at	2.2	A	0.696289
214400_at	2.5	A	0.72583
214401_at	26.7	A	0.219482
214402_s_at	42.2	A	0.129639
214403_x_at	21.7	A	0.219482
214404_x_at	20	A	0.567627
214405_at	4.6	A	0.633789
214406_s_at	4.8	A	0.780518
214407_x_at	15.9	A	0.366211
214408_s_at	28.4	P	0.023926
214409_at	36.3	P	0.000244
214410_at	5.8	A	0.432373
214411_x_at	24.2	A	0.366211
214412_at	1.1	A	0.753906
214413_at	2.7	A	0.366211
214414_x_at	147.5	P	0.00415
214415_at	13.5	M	0.056152
214416_at	1	A	0.665527
214417_s_at	14.8	P	0.005859
214418_at	2.1	A	0.799805
214419_s_at	5.7	A	0.567627
214420_s_at	2.1	A	0.780518
214421_x_at	26.8	A	0.219482
214422_at	7.7	P	0.037598
214423_x_at	28.2	A	0.219482
214424_s_at	12.1	A	0.432373
214425_at	17.6	A	0.219482
214426_x_at	640.7	P	0.000732
214427_at	1068.4	P	0.000244
214428_x_at	18.1	A	0.27417
214429_at	789.5	P	0.001221
214430_at	4271.4	P	0.000244
214431_at	1255.9	P	0.000244
214432_at	5.9	A	0.633789
214433_s_at	173.3	P	0.000244
214434_at	83	P	0.01416
214435_x_at	685.3	P	0.000244
214436_at	49.9	A	0.171387
214437_s_at	1121.4	P	0.000244
214438_at	80.8	A	0.080566
214439_x_at	31.8	A	0.149658
214440_at	292.6	P	0.000244
214441_at	46.3	P	0.018555
214442_s_at	317.1	P	0.00293
214443_at	57.4	P	0.001221
214444_s_at	59.1	P	0.010742
214445_at	24.3	M	0.056152
214446_at	80.9	P	0.023926
214447_at	17.6	A	0.171387
214448_x_at	187	M	0.056152
214449_s_at	327.8	P	0.000244
214450_at	4.7	A	0.601074
214451_at	2.8	A	0.567627
214452_at	196.1	P	0.000244
214453_s_at	1.4	A	0.72583
214454_at	3.5	A	0.567627
214455_at	46	P	0.005859
214456_x_at	1.9	A	0.888428
214457_at	15.1	P	0.00293
214458_at	40.6	A	0.129639
214459_x_at	3163.5	P	0.000244
214460_at	2.7	A	0.850342
214461_at	1.6	A	0.976074
214462_at	91.4	P	0.000244
214463_x_at	148.5	A	0.067627
214464_at	502.1	P	0.000244
214465_at	1	A	0.998047
214466_at	1.3	A	0.999268
214467_at	12.9	A	0.171387
214468_at	9.3	A	0.246094
214469_at	43.8	P	0.008057
214470_at	1.8	A	0.870361
214471_x_at	4.4	A	0.753906
214472_at	4.7	A	0.466064
214473_x_at	345.8	P	0.001953
214474_at	64.6	P	0.000732
214475_x_at	1	A	0.601074
214476_at	2.8	A	0.870361
214477_at	1.4	A	0.780518
214478_at	17.2	A	0.246094
214479_at	38.8	A	0.432373
214480_at	13.9	A	0.398926
214481_at	44	P	0.046143
214482_at	24	P	0.00415
214483_s_at	139.5	P	0.000244
214484_s_at	1146.7	P	0.000244
214485_at	9	A	0.303711
214486_x_at	40.5	A	0.432373
214487_s_at	110.8	P	0.010742
214488_at	9.1	A	0.432373
214489_at	2	A	0.780518
214490_at	4.2	A	0.567627
214491_at	1.6	A	0.850342
214492_at	1.3	A	0.870361
214493_s_at	22.1	A	0.095215
214494_s_at	333.9	P	0.000732
214495_at	9.7	A	0.601074
214496_x_at	102.2	P	0.001221
214497_s_at	1	A	0.919434
214498_at	1.4	A	0.80542
214499_s_at	1028.7	P	0.000244
214500_at	78.4	P	0.000732
214501_s_at	2159.5	P	0.000244
214502_at	12	A	0.171387
214503_x_at	2	A	0.98584
214504_at	4.4	A	0.828613
214505_s_at	1123.5	P	0.000732
214506_at	25	A	0.366211
214507_s_at	1058	P	0.000244
214508_x_at	289.1	P	0.01416
214509_at	9.2	A	0.466064
214510_at	29.5	A	0.19458
214511_x_at	2.6	A	0.533936
214512_s_at	4900.4	P	0.000244
214513_s_at	146.9	P	0.001953
214514_at	1.4	A	0.753906
214515_at	8.4	A	0.149658
214516_at	9.7	A	0.171387
214517_at	2.2	A	0.850342
214518_at	26.9	A	0.111572
214519_s_at	227.5	P	0.000244
214520_at	1.7	A	0.845215
214521_at	3	A	0.466064
214522_x_at	29.6	A	0.080566
214523_at	13.3	A	0.5
214524_at	0.7	A	0.98584
214525_x_at	106.9	P	0.000732
214526_x_at	211.6	P	0.023926
214527_s_at	834.5	P	0.000244
214528_s_at	2.9	A	0.718506
214529_at	11.3	A	0.219482
214530_x_at	7.4	A	0.5
214531_s_at	337.3	P	0.000732
214532_x_at	17.4	A	0.5
214533_at	14.6	A	0.080566
214534_at	10.3	A	0.303711
214535_s_at	21	A	0.533936
214536_at	18.5	A	0.19458
214537_at	77.1	A	0.129639
214538_x_at	10	A	0.5
214539_at	1.3	A	0.888428
214540_at	21.8	A	0.303711
214541_s_at	1.3	A	0.981445
214542_x_at	70.6	P	0.008057
214543_x_at	283.4	P	0.010742
214544_s_at	302.5	P	0.000244
214545_s_at	274.1	P	0.005859
214546_s_at	47.8	M	0.056152
214547_at	0.3	A	0.969727
214548_x_at	5390.3	P	0.001221
214549_x_at	48.6	A	0.149658
214550_s_at	572.4	P	0.000244
214551_s_at	6.9	A	0.366211
214552_s_at	189.3	P	0.000732
214553_s_at	229.3	P	0.001221
214554_at	37.8	P	0.00293
214555_at	13.9	A	0.219482
214556_at	12.2	A	0.633789
214557_at	23.5	A	0.080566
214558_at	10.7	A	0.466064
214559_at	0.9	A	0.850342
214560_at	8.7	A	0.398926
214561_at	14	A	0.171387
214562_at	3.2	A	0.567627
214563_at	18.5	A	0.432373
214564_s_at	18.3	A	0.27417
214565_s_at	4.7	A	0.567627
214566_at	4.5	A	0.334473
214567_s_at	0.6	A	0.99707
214568_at	2.6	A	0.850342
214569_at	4.7	A	0.149658
214570_x_at	8.2	A	0.303711
214571_at	1.4	A	0.888428
214572_s_at	6.3	A	0.303711
214574_x_at	6.3	A	0.828613
214575_s_at	0.7	A	0.888428
214576_at	0.8	A	0.953857
214577_at	227.5	P	0.008057
214578_s_at	258.5	P	0.000244
214579_at	124.5	P	0.000732
214580_x_at	1.3	A	0.962402
214581_x_at	358.3	P	0.000244
214582_at	118.5	P	0.000244
214583_at	125.1	P	0.000244
214584_x_at	10.2	A	0.533936
214585_s_at	526.2	P	0.00293
214586_at	15.2	P	0.00293
214587_at	0.8	A	0.533936
214588_s_at	130.8	P	0.001221
214589_at	26.8	A	0.111572
214590_s_at	190.3	P	0.000244
214591_at	14.5	A	0.095215
214592_s_at	32.6	P	0.000732
214593_at	16.3	P	0.010742
214594_x_at	105.8	P	0.000244
214595_at	35	A	0.080566
214596_at	53.6	P	0.00415
214597_at	6.5	A	0.27417
214598_at	1.7	A	0.601074
214599_at	12.1	A	0.111572
214600_at	86.8	P	0.000244
214601_at	11.2	A	0.27417
214602_at	28.2	A	0.366211
214603_at	5.4	A	0.27417
214604_at	206.7	P	0.000244
214605_x_at	36.4	P	0.001221
214606_at	9.6	M	0.056152
214607_at	15.3	A	0.533936
214608_s_at	172.6	P	0.001221
214609_at	18	A	0.067627
214610_at	10.9	A	0.303711
214611_at	22.1	P	0.023926
214612_x_at	0.9	A	0.919434
214613_at	17.1	A	0.149658
214614_at	155	P	0.001953
214615_at	0.4	A	0.865723
214616_at	28.6	P	0.008057
214617_at	14.3	A	0.144531
214618_at	10.2	P	0.030273
214619_at	21.6	A	0.27417
214620_x_at	390.3	P	0.000732
214621_at	2.1	A	0.72583
214622_at	1.4	A	0.962402
214623_at	1.5	A	0.753906
214624_at	37.6	A	0.171387
214625_s_at	20	A	0.533936
214626_s_at	636.8	P	0.000244
214627_at	2.6	A	0.665527
214628_at	19.5	A	0.334473
214629_x_at	4024.6	P	0.000244
214630_at	21.3	A	0.567627
214631_at	68.8	M	0.056152
214632_at	73.9	P	0.01416
214633_at	218.8	P	0.000732
214634_at	10.2	A	0.303711
214635_at	4.9	A	0.696289
214636_at	261.9	P	0.000244
214637_at	4.3	A	0.80542
214638_s_at	122.9	P	0.00293
214639_s_at	208.7	P	0.000244
214640_at	1.4	A	0.567627
214641_at	2.3	A	0.850342
214642_x_at	8.5	A	0.72583
214643_x_at	4.6	A	0.533936
214644_at	11.1	M	0.056152
214645_at	10.5	A	0.149658
214646_at	13.1	A	0.303711
214647_s_at	0.4	A	0.753906
214648_at	11.5	A	0.219482
214649_s_at	390	P	0.000244
214650_x_at	15.5	A	0.149658
214651_s_at	1163.4	P	0.000244
214652_at	4.3	A	0.533936
214655_at	3.6	A	0.398926
214656_x_at	339.9	P	0.018555
214657_s_at	14.4	P	0.00415
214658_at	893.2	P	0.000244
214659_x_at	407.1	P	0.000732
214660_at	53.5	P	0.000732
214661_s_at	599.3	P	0.000244
214662_at	635.3	P	0.000244
214663_at	127.6	P	0.000732
214664_at	29.9	P	0.008057
214665_s_at	1097.1	P	0.000244
214666_x_at	434.7	P	0.000244
214667_s_at	22.5	P	0.046143
214668_at	68.8	P	0.001953
214669_x_at	34.7	P	0.037598
214670_at	348.1	P	0.000244
214671_s_at	92.4	P	0.001221
214672_at	204.6	P	0.000244
214673_s_at	18.3	A	0.095215
214674_at	47.7	M	0.056152
214675_at	2.5	A	0.753906
214676_x_at	2.5	A	0.398926
214677_x_at	3.7	A	0.870361
214678_x_at	535.5	P	0.001953
214679_x_at	301.4	P	0.001953
214680_at	5.4	A	0.533936
214681_at	184.2	P	0.00293
214682_at	2	A	0.72583
214683_s_at	346.9	P	0.000244
214684_at	425.3	P	0.000244
214685_at	0.4	A	0.932373
214686_at	414.9	P	0.000244
214687_x_at	7066.1	P	0.000244
214688_at	38.2	P	0.030273
214689_at	5.2	A	0.533936
214690_at	307.9	P	0.000244
214691_x_at	140.5	P	0.008057
214692_s_at	118.1	A	0.095215
214693_x_at	542.6	P	0.001221
214694_at	26.1	A	0.149658
214695_at	219.4	P	0.000732
214696_at	46	P	0.010742
214697_s_at	203.7	P	0.000244
214698_at	82	P	0.000244
214699_x_at	60.8	P	0.001221
214700_x_at	916.9	P	0.000244
214701_s_at	4.7	A	0.149658
214702_at	2.1	A	0.74707
214703_s_at	72.5	P	0.001953
214704_at	3.5	A	0.919434
214705_at	16.9	P	0.001221
214706_at	398.4	P	0.000244
214707_x_at	76.8	A	0.080566
214708_at	68.2	P	0.023926
214709_s_at	2679.5	P	0.000244
214710_s_at	2952.6	P	0.000244
214711_at	1060.5	P	0.000244
214712_at	0.2	A	0.77417
214713_at	72.7	P	0.018555
214714_at	290.6	P	0.000244
214715_x_at	309.1	P	0.000244
214716_at	17	P	0.023926
214717_at	39.3	P	0.000732
214718_at	533.8	P	0.000244
214719_at	108.6	P	0.005859
214720_x_at	284.1	P	0.000244
214721_x_at	161.9	P	0.000732
214722_at	128.7	P	0.000732
214723_x_at	37.6	P	0.00293
214724_at	214	P	0.00293
214725_at	4.7	A	0.366211
214726_x_at	116.3	P	0.00293
214727_at	182	P	0.000244
214728_x_at	902.9	P	0.000244
214729_at	76.9	P	0.001221
214730_s_at	816.1	P	0.000244
214731_at	12	A	0.366211
214732_at	57.6	P	0.005859
214733_s_at	198.9	P	0.008057
214734_at	126.2	P	0.000244
214735_at	5.2	A	0.334473
214736_s_at	349.3	P	0.000732
214737_x_at	5767.3	P	0.000244
214738_s_at	133.6	P	0.000732
214739_at	165.3	P	0.000732
214740_at	15	A	0.19458
214741_at	385.6	P	0.000244
214742_at	69.5	P	0.01416
214743_at	538.3	P	0.000244
214744_s_at	189.3	P	0.000244
214745_at	30.7	P	0.018555
214746_s_at	17.5	P	0.030273
214747_at	21.9	P	0.01416
214748_at	155.4	P	0.000244
214749_s_at	433.9	P	0.000244
214750_at	18.4	A	0.27417
214751_at	369.5	P	0.000244
214752_x_at	577.8	P	0.000244
214753_at	43.3	A	0.095215
214754_at	68.6	P	0.010742
214755_at	55.1	A	0.080566
214756_x_at	232.1	P	0.000244
214757_at	34.3	A	0.111572
214758_at	14.7	A	0.095215
214759_at	40.9	P	0.001953
214760_at	123.5	P	0.010742
214761_at	44.1	P	0.008057
214762_at	28	P	0.018555
214763_at	11.4	A	0.432373
214764_at	235.7	P	0.000244
214765_s_at	57.8	P	0.000244
214766_s_at	143.1	P	0.00415
214767_s_at	7.7	A	0.303711
214768_x_at	4.9	A	0.466064
214769_at	34.4	P	0.000732
214770_at	9	A	0.129639
214771_x_at	497.9	P	0.000244
214772_at	39.8	P	0.018555
214773_x_at	497	P	0.000244
214774_x_at	587.2	P	0.000244
214775_at	8.8	A	0.111572
214776_x_at	14.3	A	0.067627
214777_at	9	A	0.601074
214778_at	162.6	P	0.000244
214779_s_at	308.9	P	0.000244
214780_s_at	100.1	P	0.018555
214781_at	0.8	A	0.850342
214782_at	2.7	A	0.303711
214783_s_at	84.1	P	0.00415
214784_x_at	393.6	P	0.008057
214785_at	191	P	0.000244
214786_at	50	P	0.001221
214787_at	238.4	P	0.000732
214788_x_at	34	A	0.067627
214789_x_at	1190.4	P	0.001953
214790_at	47	P	0.001953
214791_at	1.5	A	0.780518
214792_x_at	36.3	P	0.023926
214793_at	24.7	A	0.246094
214794_at	1171.6	P	0.000244
214795_at	3.7	A	0.72583
214796_at	10.6	A	0.567627
214797_s_at	31.7	M	0.056152
214798_at	18	M	0.056152
214799_at	4.6	A	0.633789
214800_x_at	4724.8	P	0.000244
214801_at	500.9	P	0.000244
214802_at	4.1	A	0.72583
214803_at	1	A	0.80542
214804_at	281.8	P	0.000244
214805_at	180.5	P	0.001953
214806_at	29	P	0.030273
214807_at	19.4	P	0.030273
214808_at	70.7	P	0.005859
214809_at	13	P	0.037598
214811_at	0.8	A	0.828613
214812_s_at	862.6	P	0.000244
214813_at	108	P	0.023193
214814_at	19.2	P	0.01416
214815_at	26.9	A	0.171387
214816_x_at	109.3	P	0.000244
214817_at	1.1	A	0.72583
214818_at	2.7	A	0.80542
214819_at	18.7	A	0.219482
214820_at	140	P	0.000244
214821_at	16	A	0.080566
214822_at	34	A	0.095215
214823_at	232.4	P	0.000244
214824_at	2.1	A	0.976074
214825_at	2.5	A	0.398926
214826_at	32.1	M	0.054932
214827_at	20.2	A	0.111572
214828_s_at	138.8	P	0.010742
214829_at	243.2	P	0.000732
214830_at	185	P	0.000244
214831_at	59.5	A	0.149658
214832_at	2.2	A	0.953857
214833_at	31.5	P	0.023926
214834_at	9.2	A	0.149658
214835_s_at	476.1	P	0.000244
214836_x_at	11.1	A	0.398926
214837_at	3.3	A	0.466064
214838_at	103.3	P	0.018555
214839_at	13.8	A	0.334473
214840_at	3.9	A	0.80542
214841_at	96.5	P	0.000244
214842_s_at	0.8	A	0.943848
214843_s_at	499.8	P	0.000244
214844_s_at	16	A	0.095215
214845_s_at	558.7	P	0.000244
214846_s_at	2.5	A	0.780518
214847_s_at	33.4	P	0.018555
214848_at	49.1	P	0.000244
214849_at	116.1	P	0.018555
214850_at	53.6	P	0.001953
214851_at	19.6	A	0.533936
214852_x_at	11.8	A	0.246094
214853_s_at	473.9	P	0.000244
214854_at	0.9	A	0.753906
214855_s_at	385.6	P	0.000244
214856_at	12.2	A	0.303711
214857_at	510.7	P	0.000244
214858_at	7.5	A	0.27417
214859_at	4.7	A	0.904785
214860_at	18.4	A	0.303711
214861_at	2.1	A	0.780518
214862_x_at	144.3	P	0.000732
214863_at	5.5	A	0.398926
214864_s_at	758.7	P	0.000244
214865_at	0.9	A	0.98584
214866_at	33.7	M	0.056152
214867_at	50.2	A	0.095215
214868_at	6.4	A	0.095215
214869_x_at	418.2	P	0.000244
214870_x_at	487.1	P	0.000244
214871_x_at	39.7	P	0.023926
214872_at	1.2	A	0.969727
214873_at	44.4	A	0.095215
214874_at	8	A	0.27417
214875_x_at	644.2	P	0.001221
214876_s_at	148.7	P	0.000244
214877_at	198.7	P	0.000244
214878_at	76.3	P	0.001953
214879_x_at	322.2	P	0.00415
214880_x_at	48.1	M	0.056152
214881_s_at	129.8	P	0.001953
214882_s_at	3458.5	P	0.000244
214883_at	23.2	A	0.067627
214884_at	0.7	A	0.953857
214885_at	54.1	A	0.067627
214886_s_at	2.3	A	0.780518
214887_at	0.4	A	0.943848
214888_at	20.1	A	0.111572
214889_at	57.7	P	0.000244
214890_s_at	45.6	P	0.00415
214891_at	14.1	A	0.466064
214892_x_at	112.5	P	0.046143
214893_x_at	30.2	P	0.037598
214894_x_at	271.5	P	0.000244
214895_s_at	162.5	P	0.000244
214896_at	16.9	A	0.149658
214897_at	7.3	A	0.432373
214898_x_at	2	A	0.80542
214899_at	24.6	P	0.00415
214900_at	43.3	A	0.19458
214901_at	232.1	P	0.001953
214902_x_at	116.8	P	0.023926
214903_at	26.8	A	0.246094
214904_at	12.3	A	0.129639
214905_at	2.7	A	0.466064
214906_x_at	33.8	A	0.067627
214907_at	3.2	A	0.696289
214908_s_at	234	P	0.000244
214909_s_at	81.8	P	0.00293
214910_s_at	72.6	P	0.030273
214911_s_at	3018.5	P	0.000244
214912_at	1	A	0.634033
214913_at	63.8	P	0.000244
214914_at	10.3	A	0.601074
214915_at	4.2	A	0.5
214916_x_at	6.6	A	0.366211
214917_at	16.6	P	0.043945
214918_at	18.6	M	0.056152
214919_s_at	233.5	P	0.000244
214920_at	0.4	A	0.829102
214921_at	17.1	P	0.010742
214922_at	36.6	P	0.023926
214923_at	51.1	P	0.000732
214924_s_at	166.3	P	0.000244
214925_s_at	15.2	A	0.080566
214926_at	9.1	A	0.432373
214927_at	14.7	A	0.171387
214928_at	1.2	A	0.780518
214929_s_at	17.4	P	0.01416
214930_at	1.6	A	0.850342
214931_s_at	159.9	P	0.000732
214932_at	6.1	A	0.5
214933_at	15.8	A	0.111572
214934_at	227	P	0.000244
214935_at	11.3	A	0.334473
214936_at	3.6	A	0.633789
214937_x_at	776.3	P	0.000244
214938_x_at	7257.8	P	0.000244
214939_x_at	18.3	A	0.111572
214940_s_at	20.1	A	0.219482
214941_s_at	1179.1	P	0.001953
214942_at	12.2	P	0.01416
214943_s_at	682.8	P	0.000244
214944_at	25	P	0.022705
214945_at	7	A	0.334473
214946_x_at	709.4	P	0.000244
214947_at	26.4	M	0.064453
214948_s_at	911.3	P	0.000244
214949_at	771.3	P	0.000244
214950_at	22.3	A	0.19458
214951_at	27.9	P	0.030273
214952_at	1.7	A	0.870361
214953_s_at	556	P	0.000244
214954_at	105	P	0.000732
214955_at	52.1	A	0.149658
214956_at	0.5	A	0.932373
214957_at	4.5	A	0.665527
214958_s_at	18.4	A	0.432373
214959_s_at	210.2	P	0.000244
214960_at	94.5	P	0.000244
214961_at	52.8	P	0.023926
214962_s_at	107.8	P	0.000244
214963_at	38.5	P	0.005859
214964_at	2.3	A	0.72583
214965_at	364.1	P	0.005859
214966_at	2.9	A	0.72583
214967_at	4.5	A	0.366211
214968_at	31.2	A	0.334473
214969_at	19.2	A	0.171387
214970_s_at	5.7	A	0.219482
214971_s_at	20	A	0.303711
214972_at	20.9	P	0.037598
214973_x_at	1.7	A	0.72583
214974_x_at	8.7	P	0.046143
214975_s_at	215.8	P	0.000244
214976_at	36.9	P	0.01416
214977_at	1.1	A	0.98584
214978_s_at	1.9	A	0.888428
214979_at	9.3	A	0.466064
214980_at	17.5	A	0.246094
214981_at	1.7	A	0.633789
214982_at	0.6	A	0.828613
214983_at	12.3	A	0.129639
214984_at	21.2	P	0.000244
214985_at	30.1	P	0.00415
214986_x_at	73.8	A	0.149658
214987_at	22.8	M	0.056152
