classification	overwrite_scope	conflicting_overwrite	nct_id	shard	query_family	outcome_measure_index	outcome_measure_title	outcome_measure_type	param_type	unit_of_measure	time_frame	population_description	group_id	group_title	n_classes_in_om	classes_contributing	class_titles_contributing	cells_CR	cells_PR	cells_SD	cells_PD	evaluable_n_sum_of_cells	reported_denominator_participants	all_categories_in_contributing_classes_sum	sum_minus_reported_denominator	categories_matched	categories_dropped	reason	source_pointer
unsupported	none	False	NCT03164616	ctg_results_bor_2014_2017	bor	5	Best Objective Response (BoR)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Tumor scans performed at baseline, Week 6, Week 12 and then every 8 weeks relative to date of randomization until radiological progression. Assessed until global cohort DCO of 24 July 2019 (maximum of approximately 25 months).	Global cohort: The FAS included all randomized patients. The denominator was a subset of the FAS who had measurable disease at baseline.	OG002	SoC Alone	1	0	<untitled>	0	111	150	61	322	332	332	-10	CR | PR | SD ≥6 weeks | PD	NE	sum of cells 322 != reported denominator 332 (difference -10)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03164616] :: outcomeMeasures[5] :: groups[OG002]
valid	none	False	NCT02383927	ctg_results_bor_2014_2017	bor	5	Antitumor Activity - Best Overall Response (BOR)	OTHER_PRE_SPECIFIED	COUNT_OF_PARTICIPANTS	Participants	Up to approximately 3 years	The FAS Population excluding subjects for the following reasons: no baseline data; failure to receive at least 1 dose of tipifarnib; no post-baseline endpoint data subsequent to at least 1 dose of stu	OG000	Cohort 1	1	0	<untitled>	0	0	9	2	11	11	11	0	CR | PR | SD | PD	Not evaluable	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02383927] :: outcomeMeasures[5] :: groups[OG000]
valid	none	False	NCT02383927	ctg_results_bor_2014_2017	bor	5	Antitumor Activity - Best Overall Response (BOR)	OTHER_PRE_SPECIFIED	COUNT_OF_PARTICIPANTS	Participants	Up to approximately 3 years	The FAS Population excluding subjects for the following reasons: no baseline data; failure to receive at least 1 dose of tipifarnib; no post-baseline endpoint data subsequent to at least 1 dose of stu	OG001	Cohort 2/Stage 1	1	0	<untitled>	0	0	6	2	8	8	8	0	CR | PR | SD | PD	Not evaluable	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02383927] :: outcomeMeasures[5] :: groups[OG001]
valid	none	False	NCT02383927	ctg_results_bor_2014_2017	bor	5	Antitumor Activity - Best Overall Response (BOR)	OTHER_PRE_SPECIFIED	COUNT_OF_PARTICIPANTS	Participants	Up to approximately 3 years	The FAS Population excluding subjects for the following reasons: no baseline data; failure to receive at least 1 dose of tipifarnib; no post-baseline endpoint data subsequent to at least 1 dose of stu	OG002	Cohort 2/Stage 2	1	0	<untitled>	0	10	11	2	23	23	23	0	CR | PR | SD | PD	Not evaluable	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02383927] :: outcomeMeasures[5] :: groups[OG002]
valid	none	False	NCT02383927	ctg_results_bor_2014_2017	bor	5	Antitumor Activity - Best Overall Response (BOR)	OTHER_PRE_SPECIFIED	COUNT_OF_PARTICIPANTS	Participants	Up to approximately 3 years	The FAS Population excluding subjects for the following reasons: no baseline data; failure to receive at least 1 dose of tipifarnib; no post-baseline endpoint data subsequent to at least 1 dose of stu	OG003	Cohort 3	1	0	<untitled>	0	2	4	1	7	7	7	0	CR | PR | SD | PD	Not evaluable	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02383927] :: outcomeMeasures[5] :: groups[OG003]
unsupported	none	False	NCT03146663	ctg_results_bor_2014_2017	bor	0	Best Overall Response	PRIMARY	COUNT_OF_PARTICIPANTS	Participants	Assessed from date of randomization until disease progression, up to end of the study (approximately 2 years)	Evaluable population are patients who received at least one dose of study treatment and who had measurable disease at baseline.	OG000	Arm A	1	0	<untitled>	0	2	8	12	22	24	24	-2	Complete response | Partial response | Stable disease | Progressive disease	Not evaluable | Missing	sum of cells 22 != reported denominator 24 (difference -2)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG000]
unsupported	none	False	NCT03146663	ctg_results_bor_2014_2017	bor	0	Best Overall Response	PRIMARY	COUNT_OF_PARTICIPANTS	Participants	Assessed from date of randomization until disease progression, up to end of the study (approximately 2 years)	Evaluable population are patients who received at least one dose of study treatment and who had measurable disease at baseline.	OG001	Arm B	1	0	<untitled>	1	0	8	10	19	26	26	-7	Complete response | Partial response | Stable disease | Progressive disease	Not evaluable | Missing	sum of cells 19 != reported denominator 26 (difference -7)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG001]
unsupported	none	False	NCT03146663	ctg_results_bor_2014_2017	bor	1	Best Overall Response (in Evaluable for Response Set)	POST_HOC	COUNT_OF_PARTICIPANTS	Participants	Assessed from date of randomization until disease progression, up to end of the study (approximately 2 years)	Reporting group	OG000	Arm A	1	0	<untitled>	0	2	6	8	16	17	17	-1	Complete response | Partial response | Stable disease | Progressive disease	Not evaluable	sum of cells 16 != reported denominator 17 (difference -1)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[1] :: groups[OG000]
valid	none	False	NCT03146663	ctg_results_bor_2014_2017	bor	1	Best Overall Response (in Evaluable for Response Set)	POST_HOC	COUNT_OF_PARTICIPANTS	Participants	Assessed from date of randomization until disease progression, up to end of the study (approximately 2 years)	Reporting group	OG001	Arm B	1	0	<untitled>	1	0	1	3	5	5	5	0	Complete response | Partial response | Stable disease | Progressive disease	Not evaluable	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[1] :: groups[OG001]
valid	none	False	NCT02394795	ctg_results_bor_2014_2017	bor	4	Response Rate (RR) in All Participants	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to approximately 60 months	Full analysis set (FAS): all randomized patients who received at least one dose of protocol treatment without major protocol deviation. The number analyzed is the number of participants with data avai	OG000	Group P; mFOLFOX6 + Panitumumab Combination Therapy	1	0	<untitled>	11	284	79	20	394	394	394	0	CR | PR | SD | PD		single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02394795] :: outcomeMeasures[4] :: groups[OG000]
valid	none	False	NCT02394795	ctg_results_bor_2014_2017	bor	4	Response Rate (RR) in All Participants	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to approximately 60 months	Full analysis set (FAS): all randomized patients who received at least one dose of protocol treatment without major protocol deviation. The number analyzed is the number of participants with data avai	OG001	Group B; mFOLFOX6 + Bevacizumab Combination Therapy	1	0	<untitled>	14	253	112	18	397	397	397	0	CR | PR | SD | PD		single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02394795] :: outcomeMeasures[4] :: groups[OG001]
unsupported	none	False	NCT02825420	ctg_results_bor_2014_2017	bor	4	Best Tumor Response	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From Day 1 of study treatment to end of study, up to 4.5 years (Jan 2015 to Sept 2019)		OG000	Full Analysis Set	1	0	<untitled>	24	57	59	62	202	218	218	-16	Complete response | Partial response | Stable disease | Progressive disease	Not evaluable/Not done	sum of cells 202 != reported denominator 218 (difference -16)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02825420] :: outcomeMeasures[4] :: groups[OG000]
unsupported	none	False	NCT02825420	ctg_results_bor_2014_2017	bor	5	Best Response by Prior Antiangiogenic Treatment	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From Day 1 of study treatment to end of study, up to 4.5 years (Jan 2015 to Sept 2019)		OG000	Prior Use of Antiangiogenics	1	0	<untitled>	11	27	32	46	116	129	129	-13	Complete response | Partial response | Stable disease | Progressive disease	Not evaluable/Not done	sum of cells 116 != reported denominator 129 (difference -13)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02825420] :: outcomeMeasures[5] :: groups[OG000]
unsupported	none	False	NCT02825420	ctg_results_bor_2014_2017	bor	5	Best Response by Prior Antiangiogenic Treatment	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From Day 1 of study treatment to end of study, up to 4.5 years (Jan 2015 to Sept 2019)		OG001	No Prior Use of Antiangiogenics	1	0	<untitled>	13	30	27	16	86	89	89	-3	Complete response | Partial response | Stable disease | Progressive disease	Not evaluable/Not done	sum of cells 86 != reported denominator 89 (difference -3)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02825420] :: outcomeMeasures[5] :: groups[OG001]
unsupported	none	False	NCT02608268	ctg_results_bor_2014_2017	bor	7	Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 1.9 years for sabatolimab and 4.9 years for sabatolimab in combination with spartalizumab	All patients who received at least one dose of assigned single agent sabatolimab, or at least one full or partial dose of assigned combination sabatolimab+spartalizumab	OG000	Phase I Dose Escalation: MBG453 80mg Q2W ROW	1	0	<untitled>	0	0	4	7	11	14	14	-3	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Non-CR/Non-PD (NCRNPD) | Unknown	sum of cells 11 != reported denominator 14 (difference -3)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG000]
valid	none	False	NCT02608268	ctg_results_bor_2014_2017	bor	7	Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 1.9 years for sabatolimab and 4.9 years for sabatolimab in combination with spartalizumab	All patients who received at least one dose of assigned single agent sabatolimab, or at least one full or partial dose of assigned combination sabatolimab+spartalizumab	OG001	Phase I Dose Escalation: MBG453 240mg Q2W ROW	1	0	<untitled>	0	0	3	6	9	9	9	0	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Non-CR/Non-PD (NCRNPD) | Unknown	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG001]
unsupported	none	False	NCT02608268	ctg_results_bor_2014_2017	bor	7	Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 1.9 years for sabatolimab and 4.9 years for sabatolimab in combination with spartalizumab	All patients who received at least one dose of assigned single agent sabatolimab, or at least one full or partial dose of assigned combination sabatolimab+spartalizumab	OG002	Phase I Dose Escalation: MBG453 800mg Q2W ROW	1	0	<untitled>	0	0	7	8	15	16	16	-1	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Non-CR/Non-PD (NCRNPD) | Unknown	sum of cells 15 != reported denominator 16 (difference -1)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG002]
valid	none	False	NCT02608268	ctg_results_bor_2014_2017	bor	7	Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 1.9 years for sabatolimab and 4.9 years for sabatolimab in combination with spartalizumab	All patients who received at least one dose of assigned single agent sabatolimab, or at least one full or partial dose of assigned combination sabatolimab+spartalizumab	OG003	Phase I Dose Escalation: MBG453 1200mg Q2W ROW	1	0	<untitled>	0	0	0	5	5	5	5	0	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Non-CR/Non-PD (NCRNPD) | Unknown	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG003]
valid	none	False	NCT02608268	ctg_results_bor_2014_2017	bor	7	Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 1.9 years for sabatolimab and 4.9 years for sabatolimab in combination with spartalizumab	All patients who received at least one dose of assigned single agent sabatolimab, or at least one full or partial dose of assigned combination sabatolimab+spartalizumab	OG004	Phase I Dose Escalation: MBG453 80mg Q2W Japan	1	0	<untitled>	0	0	0	2	2	2	2	0	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Non-CR/Non-PD (NCRNPD) | Unknown	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG004]
valid	none	False	NCT02608268	ctg_results_bor_2014_2017	bor	7	Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 1.9 years for sabatolimab and 4.9 years for sabatolimab in combination with spartalizumab	All patients who received at least one dose of assigned single agent sabatolimab, or at least one full or partial dose of assigned combination sabatolimab+spartalizumab	OG005	Phase I Dose Escalation: MBG453 240mg Q2W Japan	1	0	<untitled>	0	0	1	3	4	4	4	0	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Non-CR/Non-PD (NCRNPD) | Unknown	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG005]
valid	none	False	NCT02608268	ctg_results_bor_2014_2017	bor	7	Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 1.9 years for sabatolimab and 4.9 years for sabatolimab in combination with spartalizumab	All patients who received at least one dose of assigned single agent sabatolimab, or at least one full or partial dose of assigned combination sabatolimab+spartalizumab	OG006	Phase I Dose Escalation: MBG453 800mg Q2W Japan	1	0	<untitled>	0	0	2	4	6	6	6	0	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Non-CR/Non-PD (NCRNPD) | Unknown	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG006]
valid	none	False	NCT02608268	ctg_results_bor_2014_2017	bor	7	Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 1.9 years for sabatolimab and 4.9 years for sabatolimab in combination with spartalizumab	All patients who received at least one dose of assigned single agent sabatolimab, or at least one full or partial dose of assigned combination sabatolimab+spartalizumab	OG007	Phase I Dose Escalation: MBG453 1200mg Q2W Japan	1	0	<untitled>	0	0	0	2	2	2	2	0	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Non-CR/Non-PD (NCRNPD) | Unknown	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG007]
